sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,psnr_gt,ssim_gt,lpips-vgg_gt,stlpips-vgg_gt,pieapp_gt,ahiq_gt,psnr_bicubic,ssim_bicubic,lpips-vgg_bicubic,stlpips-vgg_bicubic,pieapp_bicubic,ahiq_bicubic,psnr_RLFN,ssim_RLFN,lpips-vgg_RLFN,stlpips-vgg_RLFN,pieapp_RLFN,ahiq_RLFN,psnr_SPAN,ssim_SPAN,lpips-vgg_SPAN,stlpips-vgg_SPAN,pieapp_SPAN,ahiq_SPAN
PASD:1024x768___4669754441,PASD,1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4669754441.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4669754441.png,29.108776092529297,0.8378244732482637,0.31760886311531067,0.23435437679290771,0.8087325096130371,0.37798571586608887,29.986507415771484,0.8900484126829278,0.305261492729187,0.19176895916461945,0.7078521251678467,0.45897194743156433,27.056365966796875,0.8759032017211361,0.29969871044158936,0.19537177681922913,0.792535662651062,0.3854484260082245,26.475749969482422,0.8866380634762228,0.3062378764152527,0.19866785407066345,0.8574265837669373,0.4034442901611328
PASD:1024x768___4702733058,PASD,1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4702733058.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4702733058.png,18.328413009643555,0.6785179733552967,0.36891305446624756,0.1544717252254486,1.3653980493545532,0.4009952247142792,19.34827423095703,0.7129674315851362,0.4264583885669708,0.3731902241706848,-0.7320574522018433,0.39151889085769653,19.794557571411133,0.7201152672071138,0.39727330207824707,0.3487527370452881,0.697077214717865,0.3666991591453552,19.462417602539062,0.7188804470278621,0.41684770584106445,0.3387204706668854,0.26669952273368835,0.3977022171020508
PASD:1024x768___4962875195,PASD,1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___4962875195.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___4962875195.png,25.45161247253418,0.7163192818520737,0.2924575209617615,0.25312402844429016,0.5732151865959167,0.43801698088645935,25.67243766784668,0.742878332501175,0.41661515831947327,0.45740118622779846,0.3653355538845062,0.36209636926651,25.632932662963867,0.7400796833834462,0.39718273282051086,0.4110010266304016,0.4924788177013397,0.3471120297908783,25.524658203125,0.7454047546392993,0.41675612330436707,0.4246240258216858,0.5084027051925659,0.350024551153183
PASD:1024x768___5398199748,PASD,1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5398199748.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5398199748.png,31.19149398803711,0.9134356527104076,0.21129760146141052,0.07208386063575745,0.5678184628486633,0.4483732283115387,31.709402084350586,0.9255831426559188,0.3135385513305664,0.17860305309295654,0.37886789441108704,0.46223345398902893,31.883358001708984,0.9257021400814368,0.29112762212753296,0.14092737436294556,0.7328629493713379,0.42930206656455994,31.73694610595703,0.9260376397670705,0.31791436672210693,0.15530972182750702,0.7028795480728149,0.43960317969322205
PASD:1024x768___5485090581,PASD,1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5485090581.png,32.119510650634766,0.8806452259185034,0.3160878121852875,0.21229222416877747,0.3845806121826172,0.35830721259117126,32.06426239013672,0.903039715283426,0.38059747219085693,0.2792056202888489,0.25405675172805786,0.3764495849609375,31.393878936767578,0.9096316076893965,0.34537965059280396,0.24381642043590546,0.34062063694000244,0.3703051507472992,31.233856201171875,0.9106935053427733,0.3590583801269531,0.27467215061187744,0.24812808632850647,0.37223026156425476
PASD:1024x768___5895477446,PASD,1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___5895477446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___5895477446.png,31.416452407836914,0.8015530908916668,0.2970837652683258,0.2027330994606018,0.7428967952728271,0.5223445892333984,32.44548034667969,0.8407517380331077,0.3781205713748932,0.2728533148765564,0.770793080329895,0.5321124792098999,30.803478240966797,0.8258326433463838,0.37735962867736816,0.2683572471141815,1.260266661643982,0.46858134865760803,31.36414337158203,0.8399155972849053,0.3855578899383545,0.2747413218021393,1.136289358139038,0.4940907955169678
PASD:1024x768___6326442580,PASD,1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6326442580.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6326442580.png,32.397735595703125,0.9086145089147,0.33589887619018555,0.1610121726989746,0.6732357144355774,0.41674813628196716,32.74560546875,0.9303898684014755,0.3555457592010498,0.21424585580825806,0.6925643086433411,0.4566611349582672,31.978832244873047,0.9213154199041255,0.35337162017822266,0.18907302618026733,0.5638594031333923,0.4423989951610565,32.22549057006836,0.9319830787455615,0.3538052439689636,0.21265852451324463,0.5881743431091309,0.4426264762878418
PASD:1024x768___6470955539,PASD,1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6470955539.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6470955539.png,25.182727813720703,0.6973971472253068,0.3574528694152832,0.24697986245155334,1.0764648914337158,0.3511985242366791,25.46738624572754,0.7320110660036202,0.4569551646709442,0.39059579372406006,0.5068427920341492,0.3661261200904846,25.52996063232422,0.7305935242508659,0.4452311098575592,0.35773736238479614,0.8878587484359741,0.3143647611141205,25.329954147338867,0.7367054650571959,0.46294480562210083,0.39113885164260864,1.0062196254730225,0.33958762884140015
PASD:1024x768___6657341905,PASD,1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___6657341905.png,25.715801239013672,0.6158037061260996,0.4130023121833801,0.430807888507843,-0.1611836552619934,0.3742005228996277,25.942270278930664,0.6490636320222724,0.4728328585624695,0.5198690891265869,-0.2605842053890228,0.42350026965141296,25.38846206665039,0.6349880582869424,0.45369240641593933,0.45689791440963745,0.07067842781543732,0.3360374867916107,25.771900177001953,0.650422947460873,0.48290297389030457,0.4834138751029968,-0.11271681636571884,0.36765605211257935
PASD:1024x768___7188136873,PASD,1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7188136873.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7188136873.png,27.43707275390625,0.8468727419907548,0.3446701765060425,0.3078923225402832,0.9816718101501465,0.26375553011894226,28.228355407714844,0.8839310634891836,0.36071568727493286,0.4439205527305603,0.9621924757957458,0.26500892639160156,27.558992385864258,0.8764829933272369,0.35788649320602417,0.3946540355682373,1.0087790489196777,0.24596671760082245,27.54266929626465,0.8814928376352387,0.36259031295776367,0.4247681498527527,0.972136378288269,0.2551039755344391
PASD:1024x768___7229767436,PASD,1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7229767436.png,22.983089447021484,0.7507583614724483,0.2910107970237732,0.3252499997615814,0.6571329832077026,0.3262902796268463,22.39450454711914,0.7333926090278333,0.40133780241012573,0.46202534437179565,-0.22804637253284454,0.4068460464477539,22.76404571533203,0.7393023107249274,0.385067343711853,0.43804696202278137,0.6225612163543701,0.3340156078338623,22.563251495361328,0.7372196954209632,0.3991132378578186,0.42904362082481384,0.3115437626838684,0.3854900002479553
PASD:1024x768___7892635308,PASD,1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7892635308.png,22.954072952270508,0.738478610159901,0.31683653593063354,0.35480135679244995,0.8280694484710693,0.27331069111824036,23.022554397583008,0.7361452551214375,0.43553781509399414,0.5441271066665649,0.23654624819755554,0.3054383099079132,22.635597229003906,0.7309166091924939,0.42184576392173767,0.5006380081176758,0.7460352778434753,0.27295202016830444,22.74256134033203,0.7330519875526741,0.44079849123954773,0.5221564769744873,0.48285284638404846,0.2876259982585907
PASD:1024x768___7971560974,PASD,1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7971560974.png,24.093955993652344,0.7872234565857918,0.2884138822555542,0.23813147842884064,0.7515432834625244,0.34686872363090515,24.77933692932129,0.8006636812962317,0.37867188453674316,0.3927616775035858,0.24606797099113464,0.3959444463253021,24.391063690185547,0.7910323244609282,0.36550986766815186,0.3828716278076172,0.5328167676925659,0.34397822618484497,24.472780227661133,0.7955812309012184,0.39657437801361084,0.39969784021377563,0.5313131213188171,0.36488839983940125
PASD:1024x768___8072879274,PASD,1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8072879274.png,22.359113693237305,0.7761522288079886,0.3975817859172821,0.22559477388858795,0.8574119806289673,0.4241264760494232,23.408077239990234,0.808198178457279,0.41459280252456665,0.3790266811847687,0.391854465007782,0.4693279266357422,23.185598373413086,0.8115793794583523,0.39924171566963196,0.34573185443878174,0.7283867001533508,0.41501447558403015,23.226055145263672,0.8128290620515054,0.3985675871372223,0.3590492606163025,0.4437117576599121,0.4377054274082184
PASD:1024x768___8077318332,PASD,1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8077318332.png,25.602643966674805,0.7022275994403238,0.3756154179573059,0.2999624013900757,0.842363715171814,0.35444924235343933,26.042037963867188,0.7332801683225115,0.42758163809776306,0.38131198287010193,0.7709723711013794,0.3680483400821686,25.702054977416992,0.7286521033219531,0.4352550506591797,0.32403090596199036,1.019686222076416,0.33555135130882263,25.99072265625,0.734443080426695,0.43011316657066345,0.3622840940952301,1.0959374904632568,0.3339080810546875
PASD:1024x768___8096129179,PASD,1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8096129179.png,26.919570922851562,0.7942502286684392,0.27219539880752563,0.16521862149238586,1.277733564376831,0.5202404856681824,27.436552047729492,0.8067032666906717,0.3101010024547577,0.22378447651863098,1.7912145853042603,0.5288801193237305,25.731830596923828,0.7944831012980367,0.30377158522605896,0.19099430739879608,1.8266115188598633,0.4730161130428314,26.413450241088867,0.8016131919016743,0.3140333890914917,0.20860207080841064,1.7743935585021973,0.48424026370048523
PASD:1024x768___8209638994,PASD,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,21.384103775024414,0.5308469132665604,0.3984247148036957,0.36920166015625,1.1546486616134644,0.28677770495414734,21.992464065551758,0.5653933475584565,0.45900171995162964,0.5678179264068604,0.8761265873908997,0.39050036668777466,21.73212242126465,0.5453836814552989,0.46683937311172485,0.5502921342849731,1.2283453941345215,0.27776238322257996,21.832050323486328,0.563243434488789,0.4631633758544922,0.5086332559585571,0.9838396906852722,0.3411097228527069
PASD:1024x768___8463119506,PASD,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,17.56669044494629,0.29000148853133745,0.44148629903793335,0.2618573307991028,0.8972564935684204,0.29817113280296326,19.608158111572266,0.4146710792261936,0.5699731707572937,0.6302302479743958,-0.35616204142570496,0.2092248499393463,19.261878967285156,0.38907658012315965,0.5715208649635315,0.5730214715003967,0.29673832654953003,0.17959138751029968,19.259429931640625,0.4033607072462731,0.5676010847091675,0.5587756633758545,0.12082931399345398,0.15739083290100098
PASD:1024x768___8658407746,PASD,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,24.433374404907227,0.811438854759441,0.22782762348651886,0.1497868448495865,0.8476340770721436,0.3597513735294342,25.359384536743164,0.8361847167658796,0.3465290069580078,0.29595357179641724,0.45798259973526,0.3801625669002533,25.238059997558594,0.8345572276802478,0.329531192779541,0.28006619215011597,0.6884979009628296,0.3540317714214325,25.03096580505371,0.8357714303311432,0.347998708486557,0.2825475037097931,0.5464789271354675,0.37358909845352173
PASD:1024x768___9352825622,PASD,1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9352825622.png,15.652209281921387,0.4064160458402565,0.40849772095680237,0.15895819664001465,1.4598698616027832,0.22855909168720245,18.0031795501709,0.5131980316553263,0.5020248293876648,0.521653413772583,-0.2555973529815674,0.21761074662208557,18.329477310180664,0.487794847835491,0.4970579743385315,0.5170789957046509,0.8199029564857483,0.17198537290096283,17.944318771362305,0.498293506039602,0.5021929144859314,0.47996985912323,0.628250777721405,0.16757987439632416
PASD:1024x768___9508596066,PASD,1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9508596066.png,18.512374877929688,0.5112551189715498,0.3858118951320648,0.4034501016139984,1.4147053956985474,0.18673454225063324,18.32253646850586,0.48289531489838206,0.4933205544948578,0.652440071105957,0.5071624517440796,0.2464248389005661,18.28559112548828,0.48130242537698437,0.4906536936759949,0.631496787071228,0.9045653343200684,0.1729861944913864,18.274444580078125,0.4870013703077818,0.49509918689727783,0.6114761829376221,0.6788161993026733,0.21999774873256683
PASD:1024x768___9607964223,PASD,1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9607964223.png,34.422462463378906,0.9493715267021885,0.24947625398635864,0.06938605010509491,0.7119040489196777,0.534216046333313,34.573299407958984,0.9579657296491126,0.19846409559249878,0.08976154029369354,0.7392123341560364,0.5449358820915222,33.542388916015625,0.9624509554749116,0.13713569939136505,0.08387748152017593,0.7850427627563477,0.52529376745224,32.706459045410156,0.9605726539338579,0.13095775246620178,0.08258386701345444,0.5992527604103088,0.5417436957359314
PASD:512x384___11256776836,PASD,512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___11256776836.png,27.340469360351562,0.8277089695718625,0.2918635606765747,0.175423264503479,1.0865414142608643,0.46259385347366333,29.273977279663086,0.8607940837149295,0.32102084159851074,0.23653529584407806,0.40663525462150574,0.6467541456222534,28.862804412841797,0.8481633561432752,0.3130134642124176,0.23569373786449432,0.9941189885139465,0.5495361685752869,28.82762908935547,0.8575418176822096,0.3214358985424042,0.22772829234600067,0.6852232813835144,0.5776286125183105
