max,median,std,area00,musiq,arniqa,unique,paq2piq,psnr_rlfn,ssim_rlfn,lpips-vgg_rlfn,stlpips-vgg_rlfn,pieapp_rlfn,ahiq_rlfn,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
-0.017967669293284416,-0.009636925533413887,-0.005804068874567747,0.0019456027075648308,-0.04042639955878258,-0.0022511747665703297,-0.013923782855272293,-0.006533988285809755,-0.0005587683408521116,0.0058633373118937016,0.002405162900686264,-0.007422169670462608,0.048790741711854935,0.001548204105347395,0.0013598371297121048,-0.013504763133823872,0.002437241142615676,-0.00045979858259670436,0.00971798412501812,0.01417627651244402,0.00565232103690505,0.001252264715731144,0.00318585941568017,-0.01011772733181715
-0.021301576867699623,-0.01066173892468214,-0.006544400937855244,0.002256922423839569,-0.07975500822067261,0.0022501505445688963,-0.007097025401890278,-0.004452250432223082,-0.010029862634837627,-0.0029422505758702755,-0.0004335337725933641,-0.003383475821465254,-0.024926861748099327,-0.00016469431284349412,0.0010261187562718987,0.0006409844500012696,-0.0018235639436170459,0.00023500813404098153,0.005917227827012539,0.005212745163589716,0.0062093534506857395,0.0072816819883883,-0.004029803443700075,0.0009860147256404161
-0.020986393094062805,-0.0033519105054438114,-0.0030597434379160404,-0.007237340789288282,-0.0646950900554657,-0.006228153593838215,-0.008579161949455738,0.003963337279856205,-0.00482977507635951,0.005073662847280502,0.0009619379998184741,-0.007865864783525467,0.013033722527325153,-0.004244327079504728,-0.0032250548247247934,-0.017288073897361755,0.0024060960859060287,0.00025473907589912415,0.009650450199842453,0.011180216446518898,0.0067488583736121655,-0.01144159585237503,0.002566638868302107,-0.005985290743410587
-0.018505753949284554,-0.013053519651293755,-0.013396566733717918,-0.005270680878311396,-0.08548314869403839,-0.01567300781607628,-0.0028945025987923145,-0.012746227905154228,-0.0018868925981223583,0.0006033646641299129,-0.0003768749884329736,-0.0008820676594041288,0.029636245220899582,0.0005915032234042883,0.0006730863242410123,0.009756282903254032,0.00642414391040802,-0.0004714259412139654,0.004273730330169201,-0.00023432027956005186,-0.04445069655776024,0.0007880065822973847,-0.004474768415093422,0.007131607737392187
0.0024456651881337166,-0.010125056840479374,-0.014542382210493088,0.004018671344965696,0.10533308237791061,-0.0004246860626153648,-0.00031968639814294875,0.009049205109477043,0.005711878649890423,0.0021704474929720163,0.0032932348549365997,-0.00397354643791914,0.013454131782054901,0.0028888704255223274,-0.0016257723327726126,-0.004230225924402475,0.004379898309707642,-0.0002920784172601998,0.004211706575006247,0.006629173643887043,0.03322682902216911,-0.004562683403491974,0.0022116664331406355,0.005304186139255762
-0.01948392018675804,-0.006734425202012062,-0.01021562609821558,0.010563577525317669,-0.0027533683460205793,-0.005943015217781067,-0.012435507029294968,0.011455276049673557,0.0018544417107477784,0.0010696626268327236,0.009487715549767017,0.010613549500703812,0.0471356026828289,-0.00016325210162904114,-0.0014732393901795149,-0.0017425102414563298,-7.1863960329210386e-06,-0.00033502065343782306,0.009521305561065674,-0.015624224208295345,-0.04318266734480858,-0.0100177600979805,-0.0009326932486146688,0.001302500837482512
-0.006223568692803383,0.03467801585793495,-0.005528453271836042,0.0027050022035837173,-0.01677948795258999,0.0017346726963296533,-0.012587083503603935,-0.013926299288868904,0.007953137159347534,-0.0029644521418958902,0.0003143158392049372,-0.0010761328740045428,0.031168939545750618,-0.015092460438609123,0.003072855994105339,0.026851406320929527,-0.0020025738049298525,0.00027239954215474427,0.008634494617581367,0.007076711859554052,0.0069360509514808655,0.0006129445973783731,0.0034003891050815582,0.005854468327015638
0.019558662548661232,-0.006103568244725466,0.00604992127045989,-0.0023749039974063635,-0.06098245456814766,-0.014022890478372574,-0.013589364476501942,-0.01907002553343773,0.0018133465200662613,-0.0010492836590856314,0.000769962789490819,0.0035578683018684387,0.044687263667583466,-0.008223886601626873,-0.00012206758401589468,-0.017053654417395592,-0.002045845380052924,0.0010842056944966316,0.005651599727571011,-0.009444126859307289,0.0039499495178461075,-0.00292185228317976,-0.0033657753374427557,-0.003816005075350404
-0.03764946758747101,-0.007053620181977749,-0.005984375718981028,0.002313220640644431,0.08853842318058014,0.03908597305417061,0.023030290380120277,-0.003425552975386381,-0.001889493316411972,0.0008858541841618717,-0.007568637374788523,0.002569761360064149,0.0173049159348011,0.0027238456532359123,0.0008480948163196445,-0.004780931398272514,0.0020563406869769096,-0.0004266299947630614,0.004200125113129616,0.019374363124370575,0.030338874086737633,0.0010420923354104161,0.0009040511213243008,-0.00521903345361352
-0.005218807607889175,-0.008791623637080193,-0.007978304289281368,0.0024173972196877003,-0.07041144371032715,-0.014077143743634224,-0.007550569251179695,-0.004836661275476217,-0.004759487230330706,0.00024206246598623693,0.0041931867599487305,0.007460155989974737,0.041699014604091644,-0.00271414453163743,-0.0007524885586462915,0.0037351862993091345,-0.0022493419237434864,0.001163521665148437,0.003923590295016766,0.009199998341500759,0.004820940550416708,0.00010086055408464745,-0.006905282381922007,0.001251625595614314
-0.003182409331202507,-0.002439007395878434,0.008201279677450657,-0.010976482182741165,-0.06025877594947815,0.022511981427669525,-0.015450465492904186,0.002865508431568742,-0.0019292967626824975,0.005451557692140341,0.007281770929694176,0.009113520383834839,0.04903266951441765,0.001096462714485824,-0.002403978258371353,-0.011927870102226734,3.7986075767548755e-05,0.00027851396589539945,0.006682152859866619,0.005491195246577263,0.005146026611328125,-0.005561954341828823,0.002470396924763918,-0.010663052089512348
0.011168454773724079,-0.00704734493046999,-0.011293740943074226,-0.005574097856879234,-0.10479731857776642,-0.017414242029190063,-0.011710667982697487,-0.014421800151467323,-0.0010897747706621885,0.00017834412574302405,0.0019713800866156816,0.0004399843455757946,0.03443329408764839,0.0006029889918863773,1.0027275493484922e-05,0.010956641286611557,0.006184432655572891,-0.0016108313575387,9.161896741716191e-05,0.0004893261357210577,-0.04805901646614075,-0.0004354013071861118,-0.004168002400547266,0.007060385309159756
0.0699920803308487,-0.003861417295411229,-0.009678310714662075,0.004005928058177233,0.11899492144584656,0.0009236344485543668,-0.0006482379976660013,0.0020747880917042494,0.007427892182022333,0.0021818543318659067,0.0034393148962408304,-0.00044902387890033424,0.02010725438594818,0.004614114295691252,-0.0005403993418440223,-0.004461141303181648,0.004084870219230652,-0.0002967484178952873,0.004119809716939926,0.006066859699785709,0.03633845970034599,-0.002320527099072933,0.003599214367568493,0.004179221577942371
-0.009096522815525532,-0.007055320311337709,-0.01006522960960865,0.009828765876591206,-0.009208019822835922,-0.0011652472894638777,-0.011004875414073467,0.007004784420132637,0.0021989818196743727,0.0010816879803314805,0.004258244298398495,0.01685512065887451,0.05098464712500572,0.0038178248796612024,0.0006034389371052384,-0.00474837189540267,0.0024917731061577797,-0.0002530185447540134,0.00876094400882721,-0.016805827617645264,-0.047469574958086014,-0.0068997470661997795,-0.0003642088850028813,0.0008074709330685437
