sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
QualiSR-Set120/RealESRGAN/ava_images___18037.npy.gz,RealESRGAN,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___18037.png,QualiSR-Set120,ava_images___18037,RealESRGAN/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,9.44915,2.4944825,4.401325,3.1402476,-0.21490589,3.3881752,-1.1162924,0.31893027,0.12081951,-0.24942261,-0.61402947,0.2530616,0.6055785,-0.66443187,0.48143485,-0.307122,0.12594861,-1.3543658,0.7066285,0.60707086,-0.73535,5.0175176,2.9243176,-0.6686809,-1.8312645,1.4781951,-0.4085907,-0.38873073,-0.123257875,-0.22669435,-0.09542182,0.02684252,-0.04003945,0.06169814,0.27133787,0.3784824,0.09442097,0.11360805,0.01243037,-0.13352622,-0.06638311,-0.042492434,0.078607515,-0.033465415,-0.069680065,-0.089378014,0.10795973,0.08128168,-0.045853496,-0.07686268,-0.04204279,0.1349389,-0.10691424,0.118358776,0.050306097,0.17537157,-0.051886432,0.3744091,-0.20390722,0.3203155,0.37886792,-0.0111184865,-0.13561822,0.23658666,-0.014166266,0.03136435,0.15483503,0.18457371,-0.15847,-0.08816038,0.058032185,0.24986286,-0.07857003,0.37646714,0.11330564
QualiSR-Set120/SUPIR/ava_images___18037.npy.gz,SUPIR,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___18037.png,QualiSR-Set120,ava_images___18037,SUPIR/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,8.772827,1.9972827,3.5692124,2.656075,0.15096787,2.8861659,-0.89542174,0.28914034,0.17031169,-0.4040525,-0.82974917,-0.052457392,0.26931965,-0.86688834,0.45277658,-0.39674103,0.0010252297,-1.5644288,0.7195517,0.69988817,-0.80267036,5.6889477,3.274853,-0.58974314,-2.2066917,1.6277317,-0.5765213,-0.3759149,-0.09538025,-0.21988529,0.015707254,-0.11036627,0.1630618,-0.14253551,0.10098161,0.041512847,-0.060189724,-0.08493592,-0.039582938,0.07752761,-0.03177631,0.03604573,-0.155188,0.006081596,0.16544598,0.048760552,-0.013047561,-0.09637399,-0.09052454,0.06832127,-0.002046898,0.020448625,0.011324242,-0.075443186,-0.110642195,-0.22024617,0.03070671,-0.20820059,0.19009496,-0.1962683,-0.22183935,0.0151963085,-0.03417045,-0.15971528,0.0068644583,-0.012673736,-0.07340146,-0.0019599795,0.10730016,0.107704714,0.005789727,-0.16411012,0.08835943,-0.29564512,-0.101384774
QualiSR-Set120/PASD/ava_images___217590.npy.gz,PASD,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___217590.png,QualiSR-Set120,ava_images___217590,PASD/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,4.1709166,0.5224571,1.7097226,1.990706,-0.07030901,0.16122961,-0.5996204,0.53069025,-0.56167316,0.07229309,-0.14502013,-0.10915816,0.08560282,-0.088769816,-0.40038145,-0.057991993,0.03476721,-0.04268521,0.17023526,0.35645905,-0.33561662,0.73262423,0.61621386,-0.14642997,-0.7151077,0.42719817,-0.14443475,0.09045842,0.21391118,0.18079156,-0.20871302,0.28131226,0.34706795,-0.57450694,-0.016879007,0.07562491,0.014594018,0.07272977,-0.27558264,-0.07601598,-0.17535871,-0.14854401,-0.21235083,-0.48183978,0.12471611,-0.059229385,0.005024828,-0.23826987,-0.16387832,-0.058762223,-0.02426289,0.21850301,0.12349888,-0.046999186,0.06087224,-0.22038147,-0.08927693,-0.5460969,0.15129702,-0.13363937,-0.3328216,-0.22524172,0.44021583,0.106379,0.028394401,-0.103064425,-0.28945583,-0.61186594,-0.2024507,0.052757967,-0.1687018,-0.43153495,0.15539949,-0.47944796,0.07777612
QualiSR-Set120/RealESRGAN/ava_images___217590.npy.gz,RealESRGAN,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___217590.png,QualiSR-Set120,ava_images___217590,RealESRGAN/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,4.3137383,0.64885306,2.038756,2.088342,-0.18308666,0.52034116,-0.5645523,0.6430573,-0.46751356,0.04544924,-0.20050287,-0.06149125,0.21669692,-0.103941105,-0.4679125,0.011246432,0.15013945,-0.15340114,0.11201675,0.38598934,-0.3058912,0.7063368,0.5638074,-0.25814438,-0.6020839,0.36915785,-0.07975252,0.021088481,0.17386591,0.23818651,-0.25290257,0.34945965,0.36872584,-0.3613102,-0.0015129149,0.10463187,0.08851528,0.17025606,-0.2999867,-0.06403422,-0.16504627,-0.23224379,-0.25448292,-0.30537185,0.025879845,0.031013858,0.15791872,-0.20682244,-0.16912384,-0.05519469,0.048513234,0.18287298,0.083488256,-0.0356419,-0.0781624,-0.02472213,-0.1554214,-0.44383273,0.14615484,0.02176693,-0.22765417,-0.2975834,0.3848946,0.13813545,-0.16633609,-0.14292637,-0.11269511,-0.35065907,-0.14303714,0.045557406,0.028453633,-0.41595477,0.057433084,-0.38829076,0.21634436
QualiSR-Set120/SUPIR/ava_images___217590.npy.gz,SUPIR,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___217590.png,QualiSR-Set120,ava_images___217590,SUPIR/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,4.252868,0.6174481,1.9225527,2.007348,-0.1230285,0.3369956,-0.62665516,0.5877551,-0.48710114,0.07971099,-0.17176205,-0.065297246,0.12170547,-0.07855224,-0.36026597,-0.0473773,0.088704586,-0.14869106,0.21238752,0.39420432,-0.39731947,0.97381467,0.729909,-0.20190914,-0.7770964,0.5496737,-0.17556652,0.06756982,0.17694485,0.20994161,-0.15405875,0.23883273,0.36466986,-0.5749115,0.009281263,0.08188847,0.014094979,0.051210295,-0.32637843,0.0035502613,-0.13905166,-0.20939943,-0.21545954,-0.43968144,0.15093756,0.012881231,0.04327012,-0.18627146,-0.13852611,-0.099976316,0.019644648,0.19942051,0.13980852,-0.048978344,-0.010252595,-0.28888956,-0.008350557,-0.6876768,0.17850839,-0.16507164,-0.45846844,-0.24488717,0.56803894,0.047934767,-0.036770493,-0.15931025,-0.23887993,-0.55608815,-0.18451837,0.017990518,-0.12418696,-0.4357202,0.15600078,-0.41218123,0.14655018
QualiSR-Set120/PASD/ava_images___251530.npy.gz,PASD,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___251530.png,QualiSR-Set120,ava_images___251530,PASD/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,8.4978285,2.8711028,-9.992068,-7.0773315,-0.82241213,1.5862672,-2.7908342,5.307422,-3.8761632,-0.045309152,-0.53118473,-0.19219208,-0.72313,0.90018076,-0.50923187,-0.47507915,-0.6291965,0.12090659,-0.6482395,-0.32460207,0.78913313,-1.0363164,-0.37775487,0.452698,0.7749125,-0.023440361,-0.67346704,0.5974647,0.25088096,-0.103135854,0.73660004,-0.3743624,-1.9765152,-3.589158,2.1844566,2.6105657,0.24412507,1.2122076,-0.16735837,0.2512883,0.3379397,0.4288438,-0.097254835,0.06970669,0.026987411,0.18946171,0.23690678,-0.3846977,0.24306458,0.019524768,0.24845342,0.40072146,0.29248616,-0.5982927,-0.02268362,-0.09275985,-0.05523338,0.022673994,0.06230162,0.15433964,0.01802127,-0.02693975,0.059452765,0.09863177,-0.00022059679,-0.022244215,0.004455343,0.15438288,0.09347916,0.079989836,-0.05116579,-0.04881118,-0.06464675,-0.22177033,0.1537996
QualiSR-Set120/RealESRGAN/ava_images___251530.npy.gz,RealESRGAN,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___251530.png,QualiSR-Set120,ava_images___251530,RealESRGAN/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,8.15441,2.798345,-8.152172,-5.919588,-0.14225799,1.6845009,-2.6793592,4.448158,-3.4242876,-0.112122476,-0.8958272,-0.8836896,-0.32601926,0.22117054,-0.9428884,-1.0297793,-0.37225562,0.34643683,-0.55514956,-0.296269,0.32842314,-0.3343055,-0.17873882,0.1428298,0.117987305,0.2826193,-0.90218425,0.4131629,0.16973722,-0.06000048,-0.0522843,0.14866908,1.1543205,1.222132,-0.8220017,-0.8921512,0.31594175,0.32446578,0.5059421,-0.6405872,0.077768564,-0.3265255,0.021447815,-1.4963331,-1.9835807,-0.9813162,-1.1369734,0.86560917,0.58727026,-0.27678424,-0.6614232,-1.7254632,-0.7199627,1.6022203,0.098578244,0.43841833,0.74403095,-0.081798375,-0.08890341,-0.29090288,-0.3264832,0.027045965,-0.1407669,-0.08180505,0.055551022,-0.08301966,-0.026991501,-0.081195086,-0.107492864,-0.053929556,0.00019809604,0.087423965,0.16559741,0.2968245,-0.14242858
QualiSR-Set120/SUPIR/ava_images___251530.npy.gz,SUPIR,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___251530.png,QualiSR-Set120,ava_images___251530,SUPIR/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,8.656204,2.497233,-9.289398,-7.420265,-0.48248404,2.4004447,-2.1734467,4.6871014,-3.085123,-0.0023733196,-0.5931358,-0.5523801,-0.19143528,0.46038738,-0.59505767,-1.10724,-0.550336,0.7512144,-0.8393583,-0.18200952,0.67448026,-0.3196258,-0.44287562,0.5298821,0.6469126,0.14660108,-1.1494094,0.32688174,-0.08318442,-0.13321984,-0.38707092,0.52837265,0.872213,2.5825086,-1.4716319,-1.9493773,-0.58580637,-1.3890085,-0.2475737,0.19453895,-0.5112057,-0.22116397,0.18486647,1.2073816,1.9091986,0.5409216,0.6722942,-0.4823615,-0.8163986,0.34403604,0.33031356,1.0913348,0.44310364,-0.94747984,-0.06765497,-0.2921429,-0.5455794,0.08985385,-0.02723281,0.07307845,0.32729134,0.01767528,0.05890829,-0.030494709,-0.01753366,0.069143265,0.026062563,-0.15401533,-0.03694588,-0.058098633,0.07429689,0.024761278,-0.07298793,0.10339512,-0.10561505
QualiSR-Set120/PASD/ava_images___253900.npy.gz,PASD,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___253900.png,QualiSR-Set120,ava_images___253900,PASD/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,0.5259155,7.0644946,0.3111583,-1.3273957,3.5581882,0.17744684,-2.3177564,-4.0443726,4.9160156,-0.29209507,1.6718285,-3.5225143,-3.8048074,-3.016407,0.3615544,-0.52333975,-2.9098587,-2.447669,-0.5049375,0.7769319,0.8193014,-1.5110424,-0.50042486,0.9617423,0.7411939,-2.0193043,-0.47909304,0.46600786,0.314862,-0.07591951,-0.30327922,-0.20772366,-0.27438533,-1.2103896,0.4701537,-0.050335467,-1.3519816,-1.3657498,-0.6643795,-0.10152285,-0.06700155,0.27427804,-0.5768707,-1.0429285,1.9619428,-1.9450966,-0.6990958,0.10357554,-1.3061275,-0.9923348,0.2407835,0.21590562,-1.1784598,0.84896743,-0.11286521,-0.6103209,0.36987564,-0.09373091,-0.37060893,0.15181461,0.1296749,-0.03468001,-0.28526866,-0.23720439,-0.0979763,-0.08576085,-0.103395134,0.016349614,0.08615476,-0.019865435,0.030597255,0.0562871,-0.009642586,0.07216789,-0.014080845
QualiSR-Set120/RealESRGAN/ava_images___253900.npy.gz,RealESRGAN,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___253900.png,QualiSR-Set120,ava_images___253900,RealESRGAN/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,0.60950106,7.5552335,1.3188539,-1.5889373,3.893018,1.6232669,-2.03662,-3.3669517,4.8459916,-0.7522335,1.6021233,-3.4256115,-2.938174,-3.028406,0.5184308,-0.05731472,-2.6832073,-2.5323524,-0.20779532,0.35065734,1.0109789,-0.55461407,-0.4232598,-0.35962158,1.1143413,-2.4117599,-0.53524435,0.91771173,0.392183,0.15610403,0.15802468,0.5004815,0.22834761,0.9059759,-0.37684074,0.36562878,1.2561183,2.5440063,2.909626,-0.39707842,-0.60776913,-0.43270135,2.2271545,0.85119414,-0.3822923,0.7967002,-0.086408794,-0.7116057,-0.29308906,0.05609058,-0.1539942,0.3514514,-0.08811666,-0.3708557,-0.061872452,0.20174566,0.015423679,-0.17899096,0.2616465,-0.2759969,-0.19419838,-0.25199676,0.003383182,0.12117779,-0.15340528,0.07902813,-0.03265363,-0.046565056,0.02944243,0.045589726,-0.006057769,-0.060118843,0.045097895,-0.11923745,-0.054347903
QualiSR-Set120/SUPIR/ava_images___253900.npy.gz,SUPIR,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___253900.png,QualiSR-Set120,ava_images___253900,SUPIR/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,1.2409616,7.4042544,0.51778203,-1.7786386,3.7913,1.3313813,-1.8851125,-3.626629,4.624664,-0.66910547,1.242239,-2.7186928,-3.5859258,-3.0566,0.6096374,-0.54905343,-2.7232752,-1.9150498,-0.7751669,0.7493711,0.79636186,-0.104562104,0.038666606,0.44548512,1.0002695,-2.729001,0.0058695674,0.70165235,0.64490366,-0.07669172,-0.049928844,-0.20444353,-0.031051636,0.14140141,0.0138025135,-0.5061111,0.045410037,-1.3063211,-2.1309376,0.43404022,0.880898,0.30043483,-1.5315924,0.22513153,-1.6010394,1.0601195,0.71669286,0.44557643,1.5562434,1.013956,-0.06256029,-0.67709094,1.5241926,-0.50231785,0.22252756,0.5324985,-0.41036183,0.24524763,0.13369133,0.081386656,0.0007657409,0.3032624,0.333532,0.15139595,0.19345278,0.012112409,0.096370235,-0.0044121146,-0.12290543,-0.010475222,-0.048071742,-0.016663257,0.018398754,0.022916798,0.040363967
QualiSR-Set120/PASD/ava_images___273810.npy.gz,PASD,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___273810.png,QualiSR-Set120,ava_images___273810,PASD/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.1964955,-3.2656026,4.2890754,-2.8822255,-1.5921732,-0.6121726,-1.1991,2.6396523,-1.9692283,0.7866607,-1.7836332,1.3796268,-3.3010917,-3.647179,1.7959423,-3.5074947,4.0092835,-2.9654932,-0.67258006,-0.9767793,0.287632,-1.1897955,0.525903,0.27465227,-0.68858254,-0.9948033,0.2838015,-0.31591043,-0.040324807,-0.17077506,0.15804256,-0.19668843,-0.0723767,-0.18819883,0.09629266,-0.20179491,-0.49158144,-0.08845672,0.3907129,-0.5272397,-0.27295092,0.07797648,0.24860708,-0.24549088,0.42058054,-0.019799013,-0.6011693,-0.2367087,1.195622,0.17453764,0.26498434,0.56259984,1.3317564,1.0633328,0.7168453,-0.86333716,-0.5659678,-0.38068992,-0.1860431,-0.9938122,0.11889255,-0.021940812,-1.5178914,0.44881108,0.43663552,1.639075,-0.17714518,0.05736643,0.38404638,0.1998113,-0.051656455,-0.0048067346,0.017693624,0.055816013,-0.08407329
QualiSR-Set120/RealESRGAN/ava_images___273810.npy.gz,RealESRGAN,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___273810.png,QualiSR-Set120,ava_images___273810,RealESRGAN/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.6587653,-3.2298973,4.445241,-3.2803981,-1.806341,0.078160524,-1.2315805,3.0858707,-1.7546561,1.1547338,-1.4195739,1.4996221,-2.9801521,-4.360028,1.879956,-3.5133028,3.8801415,-2.8616369,-0.733418,-1.5208149,0.45244753,-1.1119903,0.54862213,0.13855176,-0.6538013,-1.198907,0.017950743,-0.4858053,-0.11398733,-0.35616338,-0.11817542,-0.26265246,0.16438992,0.32294285,0.3307138,-0.0083425045,0.44254905,0.22270387,-0.2081852,0.01646635,0.31345174,0.04270804,-0.1364632,0.26021248,-0.23954898,-0.14552487,0.40383583,0.028436407,-1.0354792,-0.107516035,-0.7247907,-0.019268453,-0.85605943,-0.6283209,-0.47955725,0.55665743,0.8263709,0.9947121,-0.18550505,1.3976805,-0.61215484,1.1476073,1.4451585,-0.23271334,0.04884556,1.2822299,-0.16714343,-0.0061460137,-0.47822443,0.15704618,0.30569026,-0.018950416,-0.026739497,-0.101541325,0.008821651
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.650611,-3.4928675,4.5495224,-3.3092759,-1.8846248,0.048434258,-1.2985723,3.0746355,-1.7712457,0.92583215,-1.724671,1.8498406,-3.5503476,-4.383377,2.1240659,-4.0107694,4.480259,-3.4335148,-1.1140753,-1.4760208,0.4344961,-1.2170055,0.79760647,0.33512723,-0.7841624,-1.3451927,0.23733738,-0.38030985,-0.44725585,-0.6096149,0.18302417,0.31055343,-0.112004146,-0.13041896,-0.4463693,0.015576422,0.09493947,0.026487589,-0.08194077,0.3366599,-0.20944813,-0.01440379,-0.19687116,0.065819785,-0.12706313,0.1827378,0.17545792,0.14843844,-0.17551616,-0.019883856,0.3384031,-0.45875013,-0.31345046,-0.35250437,-0.16774276,0.12996627,-0.2514119,-0.5575468,0.2616297,-0.3686394,0.48010278,-0.98261935,0.021385282,-0.17716748,-0.44134465,-2.6365817,0.29095536,-0.054492533,0.093439996,-0.33259228,-0.20343289,-0.017439794,-0.03064857,0.016746804,0.07541336
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-1.4055355,-2.0032456,1.9583199,-1.957711,0.2189853,-0.7251904,-0.6208554,0.18058617,-0.69224983,0.696003,-1.7405856,-0.38517106,1.9094603,0.32945216,-1.2361912,-2.8221102,-1.3206686,0.45431808,-1.5015303,4.632775,-3.3294885,2.5698056,-2.4974105,3.1414063,2.0242605,-0.98494923,1.4035416,-0.36095622,-1.1153142,0.21243753,-0.5323001,-0.33189368,0.31428325,-1.6152799,0.0879084,-2.2906008,1.0958087,0.9292267,0.39964187,-0.029153787,-0.20082462,0.4887774,-1.0890623,0.8837664,0.2550392,-0.31315356,-0.29251337,-0.055356205,-0.40791002,0.14923017,-0.51957786,-0.08909595,0.056520283,-0.060869254,-0.24897406,-0.016533464,-0.06103859,0.23563117,0.24476565,-0.06379199,-0.021790132,-0.058206588,-0.0051979274,0.0126017,-0.099707216,-0.009758249,0.38366884,0.850714,0.27186996,0.9951496,-0.899644,0.48175853,0.90994406,0.39056015,0.24687278
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.3572345,-1.8202592,2.4820418,-2.839289,0.17708276,0.6467366,-0.7575061,0.29804802,-0.6360535,0.88708997,-1.6793637,-0.7299422,2.405465,0.1649554,-0.986683,-3.260624,-1.1664358,0.4569527,-1.6750214,4.5732846,-3.4018478,2.7754076,-2.9471846,3.3165092,2.365492,-1.5810621,1.0038376,-0.85853374,-1.1130792,-0.39405292,0.21220008,0.8684101,0.22392349,2.262196,0.32031083,3.5403101,-1.5462039,-1.3227258,-0.33947924,-0.39163718,0.22951189,-0.4013229,1.4513882,-0.75437784,-0.2921913,0.5321143,0.3742795,0.24342127,0.4304302,-0.3440078,0.41808137,0.17324732,-0.4426189,-0.10844489,0.108635366,0.090573385,0.08021693,-0.16122209,-0.07527934,0.1453458,0.008660093,-0.078914165,0.070667006,0.017732065,0.0215123,0.053018242,0.10196526,0.018354177,-0.073702514,0.12110786,-0.09718338,0.055621136,0.16357754,-0.0010522269,0.0773108
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-0.9077282,-1.9550399,1.6499702,-1.3028123,0.27991372,-1.0937303,-0.35080907,-0.026187286,-0.65746325,0.6354202,-1.3890431,-0.62074697,1.7238598,0.44463843,-1.1827189,-2.3616872,-1.3882406,0.49409848,-1.3488051,3.7196684,-2.854284,2.1484923,-2.0598147,2.8526773,1.5680354,-0.9437156,1.2353694,-0.40430394,-0.8485981,-0.04558128,-0.20231324,0.002352357,0.07941316,-1.2439157,0.10709275,-1.4752235,0.56961304,0.6885673,0.53784895,0.19032916,-0.22179149,0.32583308,-0.64669603,0.058944926,0.0025716946,-0.34679973,-0.025222525,-0.12525865,-0.0042219907,0.1698075,-0.01370053,-0.069239914,0.269327,0.04737267,0.14690615,0.190932,0.06309642,-0.15062818,-0.021242425,-0.11396472,-0.03785628,0.15090318,-0.16192505,0.012408521,0.077946275,-0.03298506,-0.52739406,-0.97588766,-0.19512254,-1.3455116,1.160704,-0.6918122,-1.2947862,-0.51949483,-0.3491798
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-2.4429495,7.1581264,-0.5279945,-0.7300681,4.8549843,-1.6931999,1.010882,-2.7380438,-0.011127412,2.4693923,-3.50483,1.9260135,-0.18580723,0.9217656,2.91051,-1.3922783,2.0247307,4.73361,-2.0593078,-3.6903572,-1.43478,1.3092754,0.09928574,-0.21518148,0.8179573,0.7817831,0.56250143,-0.43365625,-0.20783854,0.08312252,-0.007678896,-0.23337604,-0.47666,-0.17427441,0.23383428,0.20721227,0.28824812,-0.44541174,0.037290975,0.09733915,-0.10346544,-0.044485062,0.577105,-0.5731365,0.5222188,-0.25428325,0.40977556,-0.2670943,0.14183912,2.6135917,-0.9280175,-0.81037176,-0.62516755,-0.24922486,-0.09759185,-0.55031526,-0.040681124,0.058526784,-0.25482124,-0.10921443,0.12673709,-0.2993695,-0.4041625,-0.83195084,-1.5120865,0.31944993,-0.4685766,-0.31480283,0.024994135,0.17792623,0.013151616,-0.04280578,0.08370084,0.07966435,0.022185788
