sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
QualiSR-Set120/RealESRGAN/ava_images___18037.npy.gz,RealESRGAN,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___18037.png,QualiSR-Set120,ava_images___18037,RealESRGAN/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-3.3626034,8.549742,-1.2670228,3.4744084,0.1502155,-1.2934556,0.8823285,0.41489184,-0.22036874,0.14567742,-0.23867336,0.68647593,-0.3767072,-0.21227562,0.07742296,0.867891,0.56931597,0.2708068,1.108663,-1.1241586,-0.46974134,1.9669704,5.024707,-1.0983075,0.99605393,-0.7586821,3.3731098,-1.1484836,0.0104830265,-0.3195365,-0.18868014,-0.086490214,0.036315143,0.3455214,-0.1273424,-0.15251605,-0.10353745,0.16159037,-0.05261685,0.13213396,0.05076641,0.20724493,0.056265265,0.046941385,-0.035408676,-0.09316668,0.19448121,0.008915737,-0.09743434,0.01875329,0.011975631,0.13521662,0.020225078,-0.0288302,0.21831742,0.120247,-0.09276652,0.08475366,0.10235104,0.06992777,-0.071484566,-0.12002437,0.23205498,0.051725686,-0.031518772,-0.21456882,-0.38900384,-0.49145952,-0.28675786,0.200952,0.14136185,0.06763159,-0.068301104,-0.069747545,-0.029606424
QualiSR-Set120/SUPIR/ava_images___18037.npy.gz,SUPIR,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___18037.png,QualiSR-Set120,ava_images___18037,SUPIR/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-3.3626034,8.549742,-1.2670228,3.4744084,0.1502155,-1.2934556,0.8823285,0.41489184,-0.22036874,0.14567742,-0.23867336,0.68647593,-0.3767072,-0.21227562,0.07742296,0.867891,0.56931597,0.2708068,1.108663,-1.1241586,-0.46974134,1.9669704,5.024707,-1.0983075,0.99605393,-0.7586821,3.3731098,-1.1484836,0.0104830265,-0.3195365,-0.18868014,-0.086490214,0.036315143,0.3455214,-0.1273424,-0.15251605,-0.10353745,0.16159037,-0.05261685,0.13213396,0.05076641,0.20724493,0.056265265,0.046941385,-0.035408676,-0.09316668,0.19448121,0.008915737,-0.09743434,0.01875329,0.011975631,0.13521662,0.020225078,-0.0288302,0.21831742,0.120247,-0.09276652,0.08475366,0.10235104,0.06992777,-0.071484566,-0.12002437,0.23205498,0.051725686,-0.031518772,-0.21456882,-0.38900384,-0.49145952,-0.28675786,0.200952,0.14136185,0.06763159,-0.068301104,-0.069747545,-0.029606424
QualiSR-Set120/PASD/ava_images___217590.npy.gz,PASD,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___217590.png,QualiSR-Set120,ava_images___217590,PASD/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.2700777,4.4727554,-0.3297307,1.611166,-0.49756134,-0.04760027,0.18179666,-0.03429377,-1.1516318,0.009056378,-0.37205294,0.24729086,-0.59354866,0.07142399,0.06879918,0.2415179,-0.3185033,-0.17336531,0.35747755,-0.15048756,-0.42828456,0.7218092,2.3913593,-0.42978787,0.54619634,-0.3435949,1.8573515,-0.7769413,0.09619933,-0.12155604,-0.21393229,0.042414308,0.3213305,0.48825908,-0.2859739,-0.2559328,-0.14285645,0.037982225,-0.13741146,0.04637336,0.24060345,0.1635564,-0.07761337,0.15981469,0.30619538,-0.16537687,0.25614128,0.1269633,-0.33517164,-0.3073932,-0.26163924,0.38461006,0.009919383,-0.11606988,0.07052691,0.03508673,0.07134789,0.42647472,-0.12348217,-0.32478356,0.07690571,0.16130447,0.16781345,0.32403985,-0.257354,-0.048196226,-0.43520862,-0.48159644,-0.24585196,0.19053626,0.06287907,-0.19199964,-0.23288712,-0.11912249,-0.2902794
QualiSR-Set120/RealESRGAN/ava_images___217590.npy.gz,RealESRGAN,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___217590.png,QualiSR-Set120,ava_images___217590,RealESRGAN/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.243442,4.458474,-0.32160717,1.5768104,-0.48735213,-0.07580495,0.18532777,-0.028872848,-1.1840147,0.008902326,-0.38174483,0.24902435,-0.57916963,0.0673278,0.067562595,0.26163173,-0.3347453,-0.15828727,0.3631873,-0.15244357,-0.43848276,0.7026542,2.371023,-0.42499608,0.5345645,-0.3289069,1.8542739,-0.7647592,0.09336534,-0.13277495,-0.21940497,0.05140251,0.33352163,0.5051663,-0.27686062,-0.23643549,-0.12936008,0.04412529,-0.16052902,0.048014995,0.2426942,0.1787259,-0.073693484,0.15978976,0.31428498,-0.16256379,0.26367977,0.108194456,-0.32964957,-0.31212148,-0.2577974,0.37725782,0.019548608,-0.121718496,0.069868766,0.0378322,0.063890725,0.4227982,-0.11249071,-0.32061386,0.091278136,0.16040574,0.17136446,0.3086574,-0.23727822,-0.031941272,-0.44045573,-0.47713235,-0.2662427,0.21908641,0.07820297,-0.18537709,-0.21321055,-0.124957696,-0.2913397
QualiSR-Set120/SUPIR/ava_images___217590.npy.gz,SUPIR,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___217590.png,QualiSR-Set120,ava_images___217590,SUPIR/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.2700777,4.4727554,-0.3297307,1.611166,-0.49756134,-0.04760027,0.18179666,-0.03429377,-1.1516318,0.009056378,-0.37205294,0.24729086,-0.59354866,0.07142399,0.06879918,0.2415179,-0.3185033,-0.17336531,0.35747755,-0.15048756,-0.42828456,0.7218092,2.3913593,-0.42978787,0.54619634,-0.3435949,1.8573515,-0.7769413,0.09619933,-0.12155604,-0.21393229,0.042414308,0.3213305,0.48825908,-0.2859739,-0.2559328,-0.14285645,0.037982225,-0.13741146,0.04637336,0.24060345,0.1635564,-0.07761337,0.15981469,0.30619538,-0.16537687,0.25614128,0.1269633,-0.33517164,-0.3073932,-0.26163924,0.38461006,0.009919383,-0.11606988,0.07052691,0.03508673,0.07134789,0.42647472,-0.12348217,-0.32478356,0.07690571,0.16130447,0.16781345,0.32403985,-0.257354,-0.048196226,-0.43520862,-0.48159644,-0.24585196,0.19053626,0.06287907,-0.19199964,-0.23288712,-0.11912249,-0.2902794
QualiSR-Set120/PASD/ava_images___251530.npy.gz,PASD,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___251530.png,QualiSR-Set120,ava_images___251530,PASD/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-0.9832257,4.30005,1.7151654,-5.0107865,0.7401284,-3.8433604,-0.907206,1.113901,-3.25004,2.4140837,-1.9438617,2.21886,-0.7599369,1.2752573,-0.81005585,0.16255105,-2.654075,0.44313097,0.30247438,-0.5470485,-0.7562211,0.0066838562,-0.9647701,0.22358413,0.17078945,0.46105862,-0.9015912,-1.4883357,0.96251106,0.38457316,-0.45106715,0.21503335,1.2427195,4.3694124,-0.5248809,1.8472795,1.6747155,-0.78771174,0.3866998,-0.38349628,-0.25362122,-0.31840008,0.0888191,-0.22900173,0.043090433,-0.2818391,-0.06531803,0.05489725,-0.33412623,-0.1888032,-0.006444782,-0.20573798,0.070648655,-0.14371002,0.22801408,-0.032978922,-0.01422444,0.8932253,0.36399508,0.046210676,-0.32569712,0.020451859,0.056458473,0.001647085,-0.023355484,0.053006038,-0.049612768,0.01528053,0.015528142,-0.0745531,-0.04711826,0.09569234,0.022221714,-0.025758624,0.031439338
QualiSR-Set120/RealESRGAN/ava_images___251530.npy.gz,RealESRGAN,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___251530.png,QualiSR-Set120,ava_images___251530,RealESRGAN/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-0.9886427,4.363054,1.7294422,-5.0118656,0.74354756,-3.8857946,-0.89250624,1.1325365,-3.342872,2.4457858,-1.9710782,2.2200823,-0.7849691,1.2757401,-0.83162177,0.1834616,-2.663492,0.43813187,0.32136524,-0.5684591,-0.7831379,0.010756522,-0.9538342,0.22128914,0.18737802,0.46931374,-0.9034786,-1.5038437,0.96758616,0.3742502,-0.44030052,0.19862887,1.2295718,4.3534765,-0.50204694,1.8369337,1.6664188,-0.76186275,0.39012235,-0.36440223,-0.2561925,-0.28520414,0.09503572,-0.2257632,0.04008457,-0.26132447,-0.061997786,0.03690073,-0.3464617,-0.17631473,-0.005831316,-0.21633965,0.06789723,-0.15116723,0.2520511,-0.015738202,-0.008536756,0.9048069,0.3827023,0.06377948,-0.33831185,0.013915986,0.06542447,0.022453904,0.001291126,0.06702832,-0.05673886,0.008852884,-0.003891319,-0.041781217,-0.045097142,0.08037937,0.030069679,-0.03445264,0.003864605
QualiSR-Set120/SUPIR/ava_images___251530.npy.gz,SUPIR,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___251530.png,QualiSR-Set120,ava_images___251530,SUPIR/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-0.9832257,4.30005,1.7151654,-5.0107865,0.7401284,-3.8433604,-0.907206,1.113901,-3.25004,2.4140837,-1.9438617,2.21886,-0.7599369,1.2752573,-0.81005585,0.16255105,-2.654075,0.44313097,0.30247438,-0.5470485,-0.7562211,0.0066838562,-0.9647701,0.22358413,0.17078945,0.46105862,-0.9015912,-1.4883357,0.96251106,0.38457316,-0.45106715,0.21503335,1.2427195,4.3694124,-0.5248809,1.8472795,1.6747155,-0.78771174,0.3866998,-0.38349628,-0.25362122,-0.31840008,0.0888191,-0.22900173,0.043090433,-0.2818391,-0.06531803,0.05489725,-0.33412623,-0.1888032,-0.006444782,-0.20573798,0.070648655,-0.14371002,0.22801408,-0.032978922,-0.01422444,0.8932253,0.36399508,0.046210676,-0.32569712,0.020451859,0.056458473,0.001647085,-0.023355484,0.053006038,-0.049612768,0.01528053,0.015528142,-0.0745531,-0.04711826,0.09569234,0.022221714,-0.025758624,0.031439338
QualiSR-Set120/PASD/ava_images___253900.npy.gz,PASD,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___253900.png,QualiSR-Set120,ava_images___253900,PASD/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,4.471296,6.358472,-3.183626,-1.1297222,4.855309,-1.8452237,2.9926217,-0.9946674,1.0015854,-1.3720976,1.3391973,-0.6743356,-3.5396814,-5.1602607,2.7412782,1.1334863,1.1611693,0.7048544,2.1067524,-1.1430062,-1.5936037,-0.16403404,-0.6012291,0.6474771,1.5112659,1.3507639,-2.4502678,1.0125886,0.53514296,1.0821732,-0.07119806,0.01710105,-0.62441015,1.012217,1.1663986,-0.35296875,0.25906575,0.49590197,-0.43729538,1.0232332,1.1895876,2.0807269,0.92890006,0.8538938,0.012565792,0.07878706,-0.24128781,-0.00041809678,0.30196095,0.31691197,-0.011438653,0.3272044,-0.097715616,-0.24527183,-0.08102049,0.01971473,-0.056258857,0.14189857,-0.11619754,-0.029158533,0.003034696,0.20216727,-0.10171698,-0.05032921,-0.11219449,0.048748273,0.19996715,0.06477955,0.17827313,-0.07666059,-0.042857245,0.07556249,-0.12370387,-0.055531956,0.010978654
QualiSR-Set120/RealESRGAN/ava_images___253900.npy.gz,RealESRGAN,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___253900.png,QualiSR-Set120,ava_images___253900,RealESRGAN/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,4.4715405,6.4475884,-3.1634839,-1.1945773,4.9169893,-1.8411663,2.920518,-0.9703973,1.0274466,-1.3195516,1.3507351,-0.5912857,-3.5386338,-5.1399417,2.735902,1.1699555,1.0764,0.72186023,2.0667052,-1.1672199,-1.5794725,-0.12281132,-0.5997503,0.64223737,1.5464997,1.3976499,-2.4475856,0.9402733,0.55852586,1.0533102,-0.097397186,-0.0023245215,-0.6291045,1.0139568,1.1826636,-0.34076,0.24734649,0.50685394,-0.43376738,1.1088614,1.2301903,2.0767972,0.9223667,0.8635077,-0.014241874,0.06653413,-0.21525781,0.014692679,0.35678685,0.32874024,0.0025534332,0.32647353,-0.10996495,-0.23260233,-0.040704563,0.0013108868,-0.05124533,0.13013673,-0.1350284,-0.09620547,0.06459898,0.20473498,-0.059242867,-0.0664466,-0.08852011,0.056481462,0.21404666,0.103345424,0.21321554,-0.021367103,-0.11630656,0.1121078,-0.05660686,-0.043671332,0.015304126
QualiSR-Set120/SUPIR/ava_images___253900.npy.gz,SUPIR,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___253900.png,QualiSR-Set120,ava_images___253900,SUPIR/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,4.471296,6.358472,-3.183626,-1.1297222,4.855309,-1.8452237,2.9926217,-0.9946674,1.0015854,-1.3720976,1.3391973,-0.6743356,-3.5396814,-5.1602607,2.7412782,1.1334863,1.1611693,0.7048544,2.1067524,-1.1430062,-1.5936037,-0.16403404,-0.6012291,0.6474771,1.5112659,1.3507639,-2.4502678,1.0125886,0.53514296,1.0821732,-0.07119806,0.01710105,-0.62441015,1.012217,1.1663986,-0.35296875,0.25906575,0.49590197,-0.43729538,1.0232332,1.1895876,2.0807269,0.92890006,0.8538938,0.012565792,0.07878706,-0.24128781,-0.00041809678,0.30196095,0.31691197,-0.011438653,0.3272044,-0.097715616,-0.24527183,-0.08102049,0.01971473,-0.056258857,0.14189857,-0.11619754,-0.029158533,0.003034696,0.20216727,-0.10171698,-0.05032921,-0.11219449,0.048748273,0.19996715,0.06477955,0.17827313,-0.07666059,-0.042857245,0.07556249,-0.12370387,-0.055531956,0.010978654
QualiSR-Set120/PASD/ava_images___273810.npy.gz,PASD,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___273810.png,QualiSR-Set120,ava_images___273810,PASD/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.7801394,-4.743374,-3.7546208,0.6958611,-2.1513298,0.019515276,2.9464135,1.911415,1.0329769,5.2416325,0.533081,2.5134978,-1.531932,-1.6349593,-2.647931,5.757991,0.554076,-3.3687963,1.2154882,0.18103607,0.06732459,-0.8510201,-0.9156965,-0.3318541,0.77920127,0.59557784,0.43332022,0.680601,-0.27973765,-0.3157844,0.10574914,-0.3983574,0.045523435,-0.21417275,-0.041768104,-0.28048682,0.36561182,-0.13471982,0.1277929,0.55291986,-0.5091319,-0.019602835,-0.17839102,-0.88364,0.011181295,0.42974573,0.14579028,0.03440118,0.47669947,0.5657202,0.22140427,-0.07908359,-0.76366055,-0.9237796,-0.19531958,-1.6608646,-0.14519203,0.12230039,0.19465758,-0.1990735,-0.096391514,0.10559854,-0.1560245,0.26689595,-0.006908834,-0.22846104,-0.07882389,-0.29614726,0.13970715,0.16264749,0.100649364,0.014287189,0.016176373,0.13213539,-0.21729362
QualiSR-Set120/RealESRGAN/ava_images___273810.npy.gz,RealESRGAN,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___273810.png,QualiSR-Set120,ava_images___273810,RealESRGAN/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.8306985,-4.76056,-3.7765954,0.7051443,-2.152617,0.05112803,2.9649613,1.9317006,1.0157002,5.283605,0.55040765,2.505784,-1.557747,-1.6529261,-2.6762733,5.8278046,0.5535305,-3.392561,1.2362479,0.20221862,0.086749956,-0.85050607,-0.9231571,-0.3123699,0.7750344,0.60451615,0.40160924,0.6606859,-0.30179816,-0.30495507,0.09930854,-0.37220466,0.024496228,-0.2237423,-0.06396215,-0.27764294,0.38377634,-0.09763315,0.14225283,0.543232,-0.4683839,-0.043449327,-0.14854313,-0.88866454,-0.02216667,0.3780294,0.13269892,0.040863097,0.45456386,0.5475682,0.21254452,-0.085357755,-0.69609565,-0.8958729,-0.17400058,-1.5841787,-0.12901312,0.11013925,0.16684458,-0.16424781,-0.08626674,0.09158294,-0.11382152,0.27753296,-0.010951221,-0.2209766,-0.07889321,-0.28462583,0.119294405,0.14238322,0.08192502,0.014717355,0.02156809,0.14836377,-0.23587799
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-2.7801394,-4.743374,-3.7546208,0.6958611,-2.1513298,0.019515276,2.9464135,1.911415,1.0329769,5.2416325,0.533081,2.5134978,-1.531932,-1.6349593,-2.647931,5.757991,0.554076,-3.3687963,1.2154882,0.18103607,0.06732459,-0.8510201,-0.9156965,-0.3318541,0.77920127,0.59557784,0.43332022,0.680601,-0.27973765,-0.3157844,0.10574914,-0.3983574,0.045523435,-0.21417275,-0.041768104,-0.28048682,0.36561182,-0.13471982,0.1277929,0.55291986,-0.5091319,-0.019602835,-0.17839102,-0.88364,0.011181295,0.42974573,0.14579028,0.03440118,0.47669947,0.5657202,0.22140427,-0.07908359,-0.76366055,-0.9237796,-0.19531958,-1.6608646,-0.14519203,0.12230039,0.19465758,-0.1990735,-0.096391514,0.10559854,-0.1560245,0.26689595,-0.006908834,-0.22846104,-0.07882389,-0.29614726,0.13970715,0.16264749,0.100649364,0.014287189,0.016176373,0.13213539,-0.21729362
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2521832,-2.563722,-1.4342556,-0.24572378,-0.9073564,0.7388493,0.8276582,-0.46622628,-0.27486685,0.050826468,1.2036544,1.4985187,0.23103023,1.0729632,-0.24097934,0.51349616,-0.9836909,0.38802677,-1.1985736,-1.19338,-2.978174,-1.3497591,4.008713,4.2974176,-2.680034,-0.21818875,-2.7447152,1.1987855,-0.92866683,-1.2916384,0.52213466,0.08190963,0.28899637,0.01178515,-0.1703488,-0.49073583,0.081432186,0.1315501,-0.19643137,0.46570668,0.32568,0.2413815,0.43334728,-0.83942014,0.067052186,-1.0140015,-0.013274074,0.8075614,-1.1370112,-0.2538779,0.13393173,-0.25432077,0.2270173,-0.22082986,-0.6348694,0.5087205,-0.060614705,-0.27666038,0.53340214,-0.91972536,-0.16084774,-0.1206166,-0.69876444,-0.187579,0.51140535,-0.040101476,-0.21686107,-0.07161829,0.34810403,0.17133182,0.018195853,-0.06326379,-0.18350843,0.3096024,0.19623426
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2853665,-2.5599368,-1.4265404,-0.23862639,-0.9196074,0.7330855,0.81528074,-0.4727347,-0.29675284,0.07337858,1.212748,1.4729546,0.21820796,1.0486784,-0.2275286,0.5168305,-0.98141843,0.37638578,-1.2149949,-1.1857269,-2.958259,-1.3494132,3.98885,4.2884784,-2.653721,-0.22206454,-2.7158618,1.199085,-0.92531693,-1.2751937,0.525807,0.08830392,0.2714588,0.021538302,-0.17341541,-0.489313,0.05509638,0.1045883,-0.17409551,0.46268615,0.3358851,0.23126546,0.4663695,-0.8308019,0.03716457,-1.0292352,0.007683009,0.8203747,-1.1515825,-0.2651432,0.16354567,-0.27864248,0.20775262,-0.21546438,-0.62113184,0.50396454,-0.052138865,-0.27174985,0.49860644,-0.89273655,-0.17422529,-0.11559881,-0.6663015,-0.20822576,0.5060261,-0.03708209,-0.20689884,-0.0568413,0.32799768,0.17120135,-0.012349755,-0.06815079,-0.16912511,0.30193862,0.20001462
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.2521832,-2.563722,-1.4342556,-0.24572378,-0.9073564,0.7388493,0.8276582,-0.46622628,-0.27486685,0.050826468,1.2036544,1.4985187,0.23103023,1.0729632,-0.24097934,0.51349616,-0.9836909,0.38802677,-1.1985736,-1.19338,-2.978174,-1.3497591,4.008713,4.2974176,-2.680034,-0.21818875,-2.7447152,1.1987855,-0.92866683,-1.2916384,0.52213466,0.08190963,0.28899637,0.01178515,-0.1703488,-0.49073583,0.081432186,0.1315501,-0.19643137,0.46570668,0.32568,0.2413815,0.43334728,-0.83942014,0.067052186,-1.0140015,-0.013274074,0.8075614,-1.1370112,-0.2538779,0.13393173,-0.25432077,0.2270173,-0.22082986,-0.6348694,0.5087205,-0.060614705,-0.27666038,0.53340214,-0.91972536,-0.16084774,-0.1206166,-0.69876444,-0.187579,0.51140535,-0.040101476,-0.21686107,-0.07161829,0.34810403,0.17133182,0.018195853,-0.06326379,-0.18350843,0.3096024,0.19623426
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,8.51733,3.9433134,-1.5976913,-2.8233566,4.9041233,2.0454922,2.8529046,-1.5507138,4.4837184,3.3277829,3.006825,2.1934783,2.1262197,0.6714009,-2.913105,-0.5774987,-1.309539,1.25775,-2.7832499,-3.0579116,3.7826068,-0.6412556,0.385905,-0.8272858,-0.87247217,-1.0313532,0.110305846,-0.62114584,0.20592868,0.030863345,0.11333417,-0.21544349,-0.8812461,0.80257434,2.5583453,-1.2405688,-0.759896,-0.6473099,0.8280006,-1.0606105,-0.5321201,-0.3840229,0.11401984,-0.4575743,0.486689,-0.23239455,0.25989062,0.0031951666,0.022754312,0.03919843,0.18010463,-0.05622308,0.22415504,-0.0882808,0.0050017983,0.13853592,0.0056596994,-0.039359093,-0.018815815,-0.018823892,-0.09234364,0.007921502,-0.041347682,-0.027295798,-0.0025583506,-0.028880946,0.000434272,-0.043030947,0.005361289,-0.04040453,-0.009638086,0.02496092,0.14601421,0.015945464,0.008268289
