sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
QualiSR-Set120/RealESRGAN/ava_images___18037.npy.gz,RealESRGAN,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___18037.png,QualiSR-Set120,ava_images___18037,RealESRGAN/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-14.52563,-12.195883,-10.435051,-9.328315,1.1790508,-14.6564455,-7.264049,-12.401651,-6.4371767,-11.665642,-2.668462,-12.36836,-5.563625,0.4442898,-8.231466,-2.897099,-9.48874,1.7962842,5.2811913,-9.095434,7.4762087,-9.428229,-5.39041,-12.060122,-2.314886,-14.152761,-14.369808,-1.1272452,49.62786,3.382988,-2.0567584,-2.7592967,0.3065867,-2.4622962,-7.458702,12.246547,-27.244091,8.787804,-3.5257697,22.750423,9.157243,-3.053639,-7.584468,8.670339,-16.509476,13.633207,1.2107583,-1.7562399,0.1884017,-0.2993818,-0.94979334,1.8144219,-0.28737307,0.85419923,0.09631336,0.216425,0.07676637,0.5787044,0.403036,-0.1671499,0.047051966,0.5154322,-0.83293307,-0.922056,-1.6799365,-0.09213105,-0.84374285,0.6182916,0.10290557,0.85073245,0.17152071,0.9238479,0.72086954,-0.6850772,-0.15272589
QualiSR-Set120/SUPIR/ava_images___18037.npy.gz,SUPIR,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___18037.png,QualiSR-Set120,ava_images___18037,SUPIR/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-13.888279,-12.308006,-10.735114,-9.362439,1.2650526,-14.521344,-7.198902,-12.046156,-6.327861,-11.102095,-2.9750848,-12.078538,-5.4471827,0.16307233,-7.7663383,-2.3239698,-9.0715685,0.8664961,5.4297037,-9.320288,7.0381107,-9.710429,-4.97016,-11.391054,-2.7788882,-14.663866,-14.137291,-1.5136707,45.781467,3.2998462,-1.7411005,-1.9888155,0.049224794,-2.5130224,-7.2755737,12.560651,-26.873377,7.84269,-2.8190508,20.845495,8.398009,-2.6466975,-7.060728,7.611807,-13.059505,11.086781,1.5257496,-1.6792736,0.054248095,-0.16072011,-0.84062237,1.0808423,-0.13723302,0.75033575,-0.45021844,0.08026296,0.029347122,0.8892415,0.1483835,-0.08449641,-0.3153455,0.7963744,-0.9216322,-0.36993605,-1.5131985,0.045325696,-0.2072916,-0.35466623,-0.34272033,0.41582716,0.6232197,0.4475313,0.3334881,-0.51841354,-0.3035826
QualiSR-Set120/PASD/ava_images___217590.npy.gz,PASD,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___217590.png,QualiSR-Set120,ava_images___217590,PASD/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-11.753786,-11.926158,-10.630571,-9.373846,1.0459042,-13.887914,-4.7186937,-11.162887,-4.726505,-11.38963,-2.7502687,-10.041873,-5.590902,-1.4798352,-7.0388517,-2.3312874,-8.686906,0.39470005,3.7427487,-9.682,6.047559,-9.449535,-2.528288,-11.439893,-0.293409,-11.413798,-13.374902,-0.22913624,40.284615,2.133731,-2.1454978,-3.5429742,-2.4194746,-0.38401085,-1.0933384,3.932944,-7.9911156,2.5692585,-1.3809874,6.964138,2.9448848,-2.1834657,-1.1088431,0.9160197,-2.2394753,1.2872405,0.69390976,-0.80318165,-1.0464044,-0.80887693,0.6043394,-0.31504086,-0.50061554,0.5944498,0.93079007,-0.21927595,0.1334579,-0.48173034,0.04371488,-0.07715234,-0.07035893,1.3362117,-0.31871235,0.9676311,-2.054626,-0.23618826,-0.9919915,-0.3469975,-0.33294827,0.32997072,0.37368524,1.0197717,0.05387497,-0.34704003,0.31494954
QualiSR-Set120/RealESRGAN/ava_images___217590.npy.gz,RealESRGAN,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___217590.png,QualiSR-Set120,ava_images___217590,RealESRGAN/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-11.286373,-11.555364,-10.781429,-9.792147,0.8913163,-13.599791,-4.534195,-11.070095,-4.8640466,-11.21247,-2.229666,-8.96192,-5.6835136,-2.0052752,-7.53222,-2.1464458,-9.476784,0.71700287,3.8704593,-9.822264,6.4233236,-9.838797,-2.7520947,-11.3740635,-0.321873,-11.9035,-13.588665,0.92232525,41.802795,2.3968139,-2.1852517,-4.174179,-2.354748,-0.47253668,-0.321077,2.6559114,-6.934037,2.5509868,-2.064854,7.0467596,2.9324183,-1.81426,-1.5381773,1.3980703,-3.1827717,1.9939704,0.6855644,-0.9679322,-1.2151482,-0.6199994,0.9224873,-0.49183282,-0.32050675,0.9913241,0.9133855,-0.5325285,-0.23634052,-1.1677244,-0.14198864,-0.012928903,0.115802824,1.3805797,-0.14940192,0.81758785,-2.5838919,0.11593726,-0.8847406,0.09794736,0.13718009,0.56666505,0.5838096,1.4896318,-0.14270663,-0.18451142,0.42188504
QualiSR-Set120/SUPIR/ava_images___217590.npy.gz,SUPIR,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___217590.png,QualiSR-Set120,ava_images___217590,SUPIR/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-12.030082,-11.698868,-10.520329,-9.558096,1.1778616,-13.792783,-4.422428,-11.096541,-4.6282196,-11.281655,-2.6886468,-9.568151,-5.7115474,-1.7278885,-7.03102,-2.611092,-8.58465,0.22744155,3.6689713,-9.5224495,6.0761776,-9.057108,-2.8481143,-11.596853,-0.74606246,-11.261026,-12.902922,-0.06362062,40.160816,2.2000155,-2.1717324,-3.743777,-2.4708302,-0.51942396,-1.2927095,4.146495,-8.668701,2.573336,-1.5136335,7.426072,3.2176065,-2.063506,-1.1948979,1.1523991,-2.738596,1.5233321,0.76261127,-1.0449245,-1.0338786,-0.5627507,0.6466089,-0.29529414,-0.630163,0.5933321,0.7972356,-0.051879883,-0.13587785,-0.8467276,-0.15139115,0.18359601,-0.37270007,1.9488065,-0.28793487,0.8553853,-2.3926158,-0.22999853,-1.235179,-0.39112282,-0.19873399,0.109831095,0.5884148,1.0993911,-0.14841819,-0.8490391,0.30535743
QualiSR-Set120/PASD/ava_images___251530.npy.gz,PASD,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___251530.png,QualiSR-Set120,ava_images___251530,PASD/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-11.733587,-10.406759,-10.003461,-10.223412,0.23498666,-14.6426525,-8.948881,-11.90015,-7.173161,-12.332739,-3.8884003,-12.6612215,-6.7411666,-1.0402149,-2.236479,-1.8203058,-7.8917084,0.044588447,7.752289,-12.19121,10.10792,-10.712781,-5.8462706,-6.6064568,-3.6711478,-6.5166206,-11.816336,-3.5658436,20.92095,1.9167461,-0.3791201,0.9247596,-0.15849459,-3.24306,-2.1340141,8.498907,-16.646614,-6.5158167,4.00307,-2.883947,-6.4859924,4.426046,2.0863073,-6.9076986,43.457592,-28.559233,-2.946453,10.964684,1.930835,-7.7040935,-0.851701,-3.3829725,-1.8164668,0.9498517,5.036417,1.1586508,0.11870259,-1.7247446,0.22905481,0.2040146,3.3826113,-1.286655,-2.3621712,0.45836118,2.5910802,0.26297435,1.1596043,0.7653713,-3.055013,-1.6881311,2.8231125,0.3247336,1.2428676,3.7481954,1.7884299
QualiSR-Set120/RealESRGAN/ava_images___251530.npy.gz,RealESRGAN,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___251530.png,QualiSR-Set120,ava_images___251530,RealESRGAN/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-14.094134,-11.324532,-10.175021,-9.594938,-1.2821044,-14.45631,-8.360862,-11.903703,-7.5407085,-11.2873335,-2.786828,-12.197318,-6.1612005,-0.6051889,-3.6851854,-1.0094028,-7.3181205,-0.6979854,6.363117,-11.182553,7.333412,-9.85723,-3.6564624,-6.9758415,-2.4047508,-7.3060594,-9.884712,-2.2438467,20.340641,1.1017773,-0.9541659,1.6993406,-0.05759275,-1.4799734,-1.6045322,5.5144186,-13.293192,-4.348083,2.7289593,-2.5437303,-5.015869,3.4377832,1.3345962,-6.067778,32.85485,-22.176638,-2.0818882,9.796921,0.7245152,-5.5590086,-0.94475675,-2.4328415,-1.6598172,0.40559286,2.7005181,1.5953748,-0.5475465,-1.9911842,0.3410083,0.081044376,3.3505635,-0.1282109,-2.1995409,1.1392872,2.3130026,0.0109297335,-0.38535953,-0.54685163,-1.4812088,1.0265094,1.3947241,0.15067658,0.124503314,0.50638753,-0.06778833
QualiSR-Set120/SUPIR/ava_images___251530.npy.gz,SUPIR,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___251530.png,QualiSR-Set120,ava_images___251530,SUPIR/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-13.26791,-11.51239,-10.489777,-9.410975,-0.7975863,-14.242794,-8.006855,-11.55117,-7.3431916,-11.325521,-2.8746343,-12.212811,-5.513188,-0.0656845,-2.918915,-0.94860697,-7.254337,-0.47322178,7.033391,-10.941317,7.0521574,-8.8216095,-3.9648478,-7.596245,-3.5162404,-6.172841,-9.184269,-2.446906,18.149857,0.8139857,-0.34748304,1.049132,-0.18999112,-1.1813794,-1.7060492,6.222279,-13.382445,-5.670427,2.8346083,-2.9360101,-5.1158934,3.6552482,1.9400417,-5.787709,29.95918,-20.687504,-1.6426641,8.359646,1.2526796,-4.9098897,-0.12539488,-2.2906134,-1.1726756,-0.22119272,2.1878657,1.3706919,0.43594015,-1.3594112,0.55974317,0.35560322,1.7264954,0.09401554,-2.0450816,1.8892379,2.3602374,-0.29027838,0.17313874,-2.5789003,-3.073594,-0.9347556,0.67435527,0.16392693,-0.2947722,0.46423692,-0.8043101
QualiSR-Set120/PASD/ava_images___253900.npy.gz,PASD,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___253900.png,QualiSR-Set120,ava_images___253900,PASD/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,2.526886,-15.27658,-3.2476597,-5.30824,-1.235643,-14.502877,-12.600896,-7.4587784,-9.478865,-18.022564,-2.9147744,-8.457218,-10.373303,-9.574182,-1.2039015,-0.50414526,-10.491384,1.1650672,8.798614,-24.377106,25.861254,-21.59658,-13.055393,9.015436,47.236534,-50.879486,73.33176,1.4434772,-13.958409,5.906793,-2.3204675,-1.381146,0.43326363,3.4887114,2.2755353,0.6736691,-1.0142865,-0.54790837,0.40183425,-0.4818837,0.68465006,-4.104077,0.5156218,-0.82083523,-2.6430788,-2.3639066,-1.4442937,-4.4170327,-0.6188276,-5.9930067,-0.64423764,2.2397037,1.8309419,-3.3716176,-12.725986,-33.748528,20.089285,2.3923163,-13.396379,2.9843538,-1.7275436,8.994275,-1.2893981,-1.5063152,-0.8875853,1.2449136,0.30550247,-2.192974,0.91944516,-3.0063252,4.159067,2.9761631,5.298659,8.361707,9.868606
QualiSR-Set120/RealESRGAN/ava_images___253900.npy.gz,RealESRGAN,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___253900.png,QualiSR-Set120,ava_images___253900,RealESRGAN/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,-0.5394144,-13.625998,-5.6637115,-5.9281063,-2.7997766,-14.862631,-11.237549,-7.624245,-12.147073,-18.34096,-4.8717766,-8.241714,-10.693756,-8.869825,-3.7909014,2.0787783,-9.96825,3.6557825,7.9291906,-21.227526,27.146675,-22.156748,-11.259102,10.778238,48.859833,-48.199425,75.38139,-1.3625807,-13.664174,0.8345662,-3.2200565,-1.2824957,0.18382284,1.7717665,0.6265414,-0.58782935,3.2176113,2.132226,-1.1467481,2.1566536,0.83522546,1.8556767,-2.1889596,0.48216295,-3.8924952,4.632501,0.70126116,2.9885745,1.0947112,5.876498,3.2321298,-2.9210374,-1.4165773,4.9923773,15.659472,43.88038,-29.33165,-4.8807693,17.352766,-6.234198,3.3293366,-5.728299,-0.157802,2.3197722,3.4310455,-1.5746294,-0.3815298,0.20352077,-0.37208146,0.42554176,-0.37911505,1.4084214,-1.9592565,4.3650336,4.318627
QualiSR-Set120/SUPIR/ava_images___253900.npy.gz,SUPIR,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___253900.png,QualiSR-Set120,ava_images___253900,SUPIR/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,-1.2042408,-14.745191,-7.099873,-5.9231405,-0.81587017,-14.593408,-11.286924,-8.871693,-11.002129,-17.400475,-4.085703,-9.024454,-10.319261,-8.345267,-2.7991934,0.39265415,-10.337911,0.031071067,7.9598646,-22.66951,24.15773,-20.152937,-10.515127,7.345213,39.308075,-40.9609,60.292866,-1.7612039,-8.673457,3.4816031,-1.5871112,-0.17453384,-1.1617576,-0.02229178,-0.9275296,1.2294731,-2.4449024,0.9243651,-0.82606673,-2.4199007,-0.5688845,0.17121315,0.5166791,-1.4008739,2.755002,-1.2462587,-1.2738614,0.712574,0.73476934,1.5204659,-1.7726796,1.2851126,0.8909208,-2.1509533,-3.6995907,-11.607722,11.545231,2.8736584,-5.968191,3.1821558,-1.8988796,-3.8200276,2.504862,-2.6388414,-1.4762758,0.012157857,0.08955157,2.8201373,-0.91060334,3.4230576,-4.6169457,-5.0202613,-3.0202327,-16.462418,-17.896229
QualiSR-Set120/PASD/ava_images___273810.npy.gz,PASD,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___273810.png,QualiSR-Set120,ava_images___273810,PASD/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-28.77277,-0.28904533,15.280862,-16.808693,-20.60211,13.580478,30.794558,-1.3041401,5.9838567,136.30965,-75.248985,26.49384,-78.71461,-7.790827,3.8379037,-0.96886706,-15.778936,5.020541,0.5802102,-2.275189,2.8294768,0.0045542717,-4.0337067,1.9966345,3.5717783,4.425025,1.434021,1.4258394,0.36922646,1.8977157,-1.3101645,2.5166008,-1.8686192,1.4461287,2.5848587,-1.2734909,-2.2566614,-6.6195908,0.93534154,-0.5248941,4.1694226,10.122976,0.98253137,-7.4315934,33.26922,46.946045,-1.8333292,-17.200468,23.513193,0.06475747,3.07333,-0.60403806,6.950236,-0.042636096,-0.5294504,-1.933103,1.6847845,-1.5840025,4.0597734,6.2188363,14.899648,3.223328,18.26722,2.0450559,-0.71502984,-0.20716049,1.2722931,0.046590567,-2.2659512,-0.42576122,0.1278758,1.0874696,0.561479,0.22453189,-0.43583366
QualiSR-Set120/RealESRGAN/ava_images___273810.npy.gz,RealESRGAN,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___273810.png,QualiSR-Set120,ava_images___273810,RealESRGAN/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-27.054504,-1.7979879,16.881054,-15.698643,-21.605389,13.8278475,27.738562,-5.8196054,5.4062924,126.21103,-68.685905,24.95422,-74.21161,-5.2090816,2.1887677,-2.520951,-15.454485,5.8556185,-0.90421486,-0.52894306,0.59354365,1.616405,-2.7007866,4.496318,6.360336,0.21218348,-2.9923358,0.124904834,-0.16119671,-1.4280406,2.6857934,-1.9319456,0.85738695,1.9532877,-2.2550478,0.38094854,1.987956,6.8607607,-0.14115572,2.867297,-3.136632,-8.67325,-2.5609484,10.98299,-29.934803,-44.47397,2.5960703,16.948391,-21.019056,-1.2779582,-11.494243,0.4098001,-1.3356745,-2.6419494,-2.7843251,2.8521113,1.2104868,2.2050178,3.240371,7.3561974,17.520742,2.5424643,26.573727,1.8776593,-3.9501243,-0.38901332,0.5269396,-2.4588919,-1.9978106,-0.042261362,-2.0272622,1.1935897,0.62749255,-0.06722319,1.2570914
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-29.24944,0.3279934,14.898276,-15.554943,-21.899055,10.867671,32.305855,-5.356095,4.8654037,133.92467,-71.57296,23.16114,-73.86756,-4.3267846,2.3941348,-2.49598,-14.452749,4.9793596,-1.0595441,-1.451364,3.0953414,2.1639094,-2.0771527,4.5400486,5.5356226,2.694847,-0.6128149,-0.2255752,0.18399811,2.5042472,0.47787857,0.5266535,0.0019580722,-0.365515,-0.34298372,1.500423,0.70454216,0.96816653,-0.026407242,-1.4237447,-0.19619262,-4.258007,1.2697217,-3.056766,-4.7130117,-5.725977,0.9567255,1.6163099,-3.5679035,0.023927271,7.7226253,2.045618,-6.0253906,2.511055,3.2358022,-0.7901124,-2.888196,-0.23389518,-7.425596,-13.695487,-32.02498,-5.437693,-44.46863,-4.2125497,4.9700613,0.877486,-2.135246,1.8830884,4.698668,1.0275136,1.4791162,-1.8390454,-1.053668,0.1354459,-1.1528848
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.812408,-10.494566,-3.429761,-8.284198,-1.3463128,-6.812982,-1.6067829,-11.175795,-6.4076304,2.5423088,-3.862516,-12.439237,6.9710402,-0.98142755,3.8703892,2.5512426,-9.796528,-7.738312,2.770856,-18.561945,-10.041563,-25.771032,1.0622262,-78.483475,-55.3431,45.521397,49.668705,-8.7905445,-11.452577,0.40362477,2.4548945,-1.6865835,0.33846596,0.2627704,0.42815435,0.8885288,0.6728959,0.5625688,2.223621,-2.457986,1.9966964,-4.328071,0.81946635,1.439575,-10.125624,-0.8620229,2.94911,2.2561958,-0.06560266,-28.825657,36.9453,1.1680677,11.19113,-6.857672,2.51588,1.996132,1.6604611,-2.0169518,0.45162547,-1.3937725,2.352096,-0.85306334,4.445477,0.46877927,-0.3928964,-0.2793804,-0.20479411,-0.9103886,-2.13882,1.1181194,0.6357404,-3.307172,-0.96218336,-1.7985966,-2.8461769
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.663887,-10.55871,-3.9193983,-8.889521,-3.68531,-6.9457283,-1.8465438,-10.523641,-7.626112,0.42560482,-3.8450456,-11.07311,3.3339353,-4.7950363,0.19245219,2.2242122,-12.894318,-7.100771,4.310516,-16.659575,-7.8950577,-22.298416,2.2343132,-66.71692,-44.55134,36.142746,39.710995,-7.9780927,-6.3315725,-2.2098966,-2.0099466,-2.7377112,6.375608,2.026198,0.36365902,-3.665071,4.29471,1.681158,-6.3307285,0.87267405,-0.112494946,6.3175483,-1.1634426,2.7288775,6.0713873,3.269259,-3.9698157,-2.7892318,-1.8088226,35.934258,-50.209503,-0.45285818,-13.6610565,9.388664,0.31366324,-3.1989822,-2.1208072,1.8513831,-1.4505818,1.366962,-2.722691,2.7080393,-2.783356,-3.2993772,-0.11460137,0.36777797,0.66033876,1.3471274,2.0621924,-2.4286885,0.38644993,2.6540835,-0.13740611,-0.09377244,-0.13738433
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-17.141357,-9.996194,-4.1864004,-9.279455,-2.2067795,-6.9102707,-1.9019313,-12.827873,-7.8222814,1.6629772,-3.3911548,-13.638447,5.442015,-1.1252023,2.5239847,3.662836,-10.953085,-7.1512337,3.1108317,-17.182932,-7.898402,-22.326166,1.2457396,-68.93521,-47.67092,36.805923,40.16522,-7.7916694,-6.400914,-0.2848643,1.3495492,0.25244617,-0.25385565,-0.31405103,-0.26152432,-1.0447588,-0.81617975,0.73231316,0.16509974,-0.09438878,0.84275424,0.32517803,-0.5449153,-0.3747096,-1.3684511,-1.3346393,0.55475664,-0.27295852,0.15961981,-1.0906432,5.649774,0.045567095,0.4242839,-0.3880799,-1.6636578,0.2272532,0.75699055,0.53563166,0.9782872,-0.38385385,0.86409664,-0.8044721,-3.322249,2.968855,0.27178228,-0.43465742,-0.49010897,-0.09018564,0.70862496,1.8863751,-0.43311113,1.2343557,0.53001857,2.3704705,3.7764227
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,-3.9289265,-13.030233,-10.5814905,-10.484062,-3.0176487,-13.337995,-15.870342,-3.9371367,-9.925123,-19.284397,-7.323368,-13.426634,-5.673451,-14.359225,2.8508236,-2.3562365,-1.0590987,-8.269797,-2.9800072,-16.851604,12.519699,-18.869158,27.107086,-21.869959,77.57192,56.480083,-27.106224,-1.9351549,-13.624354,0.2619074,0.43844557,-2.5619366,0.25573537,-0.6794231,1.8920391,0.01740408,0.37535715,-2.8765013,-0.8007939,0.76259774,0.97783935,0.26237178,0.14462495,0.69347906,-1.5658922,-0.055742264,2.2010365,-1.0567186,-0.11615229,-0.7066172,1.1734812,0.20702803,-1.9799147,0.22870868,0.68609846,0.4112296,2.4963622,0.07929599,-0.15846336,0.30726826,0.9687778,-0.07455605,-0.9158387,-0.6424492,-0.81719625,-0.045564324,1.4314382,0.22779107,0.35945928,1.0902299,1.5872827,1.2098281,-0.45040074,-0.624639,-3.4834952
