sample_id,sr_method,sr_filename,sr_path,dataset,test_case,rel_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
QualiSR-Set120/RealESRGAN/ava_images___18037.npy.gz,RealESRGAN,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___18037.png,QualiSR-Set120,ava_images___18037,RealESRGAN/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-4.406584,9.505528,-1.6206145,4.292923,0.0890156,-1.3518283,0.44397953,0.44657624,-0.36516666,-0.13534898,-0.42572036,0.5323217,-0.07300717,0.15878223,0.082527444,1.0986123,0.84614354,0.02361402,0.49830395,-0.95410615,-0.33182764,2.0721447,5.0583034,-1.205641,0.87720203,-0.85484844,3.2577167,-1.0590847,-0.2767329,-0.6495133,-0.16534796,-0.20970291,-0.15540603,-0.61534745,-0.1754863,-0.030600622,-0.109623425,0.066724956,-0.028779551,-0.26875016,-0.17395723,-0.2981553,-0.1933168,-0.120192826,0.012838781,0.31010514,-0.14389707,-0.15086484,0.1754328,0.062304266,0.060570225,-0.06432238,0.108939186,0.12598455,-0.47379863,-0.06566161,-0.048843414,0.010496169,0.11046092,-0.0463323,0.24712524,0.04636185,-0.34831387,-0.2570871,0.16443321,0.32260686,0.45662254,0.60584617,-0.038151115,-0.27153277,-0.083032206,0.05504851,0.027445883,0.22286373,0.02388044
QualiSR-Set120/SUPIR/ava_images___18037.npy.gz,SUPIR,ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___18037.png,QualiSR-Set120,ava_images___18037,SUPIR/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___18037.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___18037.png,train,-4.260322,8.606981,-1.0414889,3.401117,0.33341432,-1.1679709,0.39083722,0.32197607,-0.4547993,-0.05196964,-0.39295498,0.7259102,-0.55834115,-0.10426599,0.06959011,1.1784661,0.7864062,0.066536084,0.60651684,-1.1320336,-0.5007199,2.2666938,5.4975977,-1.1650844,0.99218774,-0.72043115,3.517366,-1.3063493,-0.15712076,-0.59384054,-0.06774166,-0.2675389,-0.2056571,-0.3166359,-0.32548547,0.05860068,0.025330769,-0.027147055,0.16948791,-0.19255422,-0.16724455,-0.24916536,-0.23096536,-0.071407646,-0.005315423,-0.029303059,-0.031156063,0.032430023,0.020389616,0.053186454,-0.19392301,-0.04367034,-0.057885166,0.041966647,-0.06087677,-0.22417545,0.13091221,-0.047692537,-0.19643852,-0.1669569,-0.05710627,0.09926538,-0.21325041,0.04991226,-0.12681918,0.058885083,0.40857774,0.5534451,0.4490325,-0.32299197,-0.24950238,-0.19220796,0.102121085,0.09197593,0.03951703
QualiSR-Set120/PASD/ava_images___217590.npy.gz,PASD,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___217590.png,QualiSR-Set120,ava_images___217590,PASD/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.488053,3.9659312,-0.23257285,1.7675314,-0.7457057,0.372087,-0.08103539,-0.25007325,-0.82679796,-0.05617573,-0.18784365,0.042390212,-0.3662539,0.3630169,-0.02066356,-0.0064810812,-0.3155396,-0.2131903,-0.080810025,0.18255015,-0.35234177,0.31609803,1.2509065,-0.24569829,0.2532154,-0.15117039,1.0228919,-0.3826499,0.0020343363,0.002294898,-0.14150327,0.15144666,0.29942697,0.043393686,-0.36761317,-0.3081023,-0.20333266,-0.14874241,-0.18274671,-0.10142224,0.30412313,-0.063020885,-0.11189853,0.12991998,0.38022172,-0.10138333,0.30600876,0.06366688,-0.33877465,-0.30465344,-0.1614756,0.1861588,0.003978532,-0.15023653,-0.1611924,-0.04951232,0.0236817,0.5677365,-0.088017285,-0.18535766,0.18990351,0.25061077,-0.14480093,0.20199597,-0.28006986,0.071298055,-0.19016996,-0.020727381,-0.22505823,-0.32350072,0.04068832,0.13312519,-0.38316357,-0.08921158,0.07616735
QualiSR-Set120/RealESRGAN/ava_images___217590.npy.gz,RealESRGAN,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___217590.png,QualiSR-Set120,ava_images___217590,RealESRGAN/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.5844374,4.120676,-0.44726592,2.0971332,-0.7178467,0.24486005,-0.14196073,-0.055768967,-0.7682445,-0.10776257,-0.17052391,0.10345625,-0.36593783,0.5065225,-0.057098627,0.07492685,-0.22684371,-0.309174,-0.052539155,0.17670123,-0.36372465,0.36468083,1.1939433,-0.29796714,0.2706155,-0.29039836,0.980051,-0.27156985,-0.116549194,-0.057150602,-0.16350141,0.21423778,0.3025871,-0.018186063,-0.20255466,-0.16766551,-0.2444233,-0.22816372,-0.26745224,-0.23025636,0.14278612,-0.20791513,-0.20415251,0.13279657,0.18752396,0.001322478,0.26296473,0.032669216,-0.2877363,-0.18917331,-0.187186,0.06352948,-0.111699924,-0.12603039,-0.49010283,-0.14357978,0.037775576,0.5129665,-0.038631648,-0.13434346,0.32311487,0.3825676,-0.240315,-0.080111444,-0.18516606,0.13148294,-0.08951295,0.2058225,-0.18222365,-0.42400366,0.035040304,0.30115205,-0.41394356,-0.07434044,0.1572738
QualiSR-Set120/SUPIR/ava_images___217590.npy.gz,SUPIR,ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___217590.png,QualiSR-Set120,ava_images___217590,SUPIR/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___217590.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___217590.png,test,-2.534455,4.097741,-0.40231186,1.9435463,-0.72883,0.3110447,-0.033163577,-0.14047563,-0.7921028,-0.07280593,-0.18312791,0.030209541,-0.338978,0.39023146,-0.043958724,0.048198402,-0.20901671,-0.22132717,-0.026416183,0.14854304,-0.33392456,0.399157,1.4891008,-0.28602165,0.3025715,-0.26314712,1.195575,-0.45747676,-0.006857857,-0.055089533,-0.10582903,0.1643606,0.24240714,-0.0017843992,-0.3520221,-0.30624008,-0.24278924,-0.080848545,-0.19539621,-0.096630104,0.2239523,-0.05802998,-0.109856665,0.1554082,0.28752756,-0.11796814,0.31353402,0.09697366,-0.33538055,-0.24966595,-0.1593717,0.21557845,-0.03623942,-0.10776561,-0.06829737,-0.014802476,0.023980409,0.507191,-0.10936841,-0.208444,0.19704698,0.2723083,-0.1189092,0.15484962,-0.2690951,-0.032658562,-0.22840545,-0.18620738,-0.20658353,-0.26420927,0.02650787,0.12402977,-0.41266975,-0.16778344,0.0123920515
QualiSR-Set120/PASD/ava_images___251530.npy.gz,PASD,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___251530.png,QualiSR-Set120,ava_images___251530,PASD/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-1.7976295,5.4000793,2.8030593,-7.2620707,1.2653319,-5.9753585,-1.6817752,2.1349325,-8.035776,3.7619922,-4.493597,1.6137302,-1.0279936,1.6126393,-1.9593627,-0.29102623,-1.9069886,0.21951482,-0.92411023,-0.915325,-0.24434935,0.17775935,-1.5620869,0.29320568,0.053540558,0.5251462,-1.8297869,-1.5557765,1.0949085,0.100575626,1.0911734,-0.90922606,-1.709192,-5.6691146,-0.06502478,-2.72423,-2.293778,0.8371904,-0.8275169,0.7707934,0.17014253,0.52955914,-0.1240633,0.05821857,0.8757855,0.08024028,0.17058468,-0.31869492,-0.957927,0.3567596,-0.0141304135,-0.44537854,-0.23493831,-0.41501653,0.6674658,0.30553555,-0.09322709,2.5089884,1.1067946,0.5261378,-1.0800308,-0.3220783,0.3333653,-0.64135444,-0.033683956,-0.12252863,-0.35654274,-0.33660814,-0.257359,-0.32275903,0.1595055,0.3915637,0.21912456,0.079090655,0.03782118
QualiSR-Set120/RealESRGAN/ava_images___251530.npy.gz,RealESRGAN,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___251530.png,QualiSR-Set120,ava_images___251530,RealESRGAN/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-2.0134172,5.785575,2.265442,-6.330735,1.9085807,-5.5357203,-1.2687715,1.6322407,-7.1847253,3.1083229,-3.5952206,2.3476553,-1.2842681,1.4152669,-1.7166669,0.19606,-2.701232,0.27262014,-0.7547204,-0.8687971,-0.2202721,0.24863464,-1.028421,0.34508407,0.1971601,0.26070237,-1.0728382,-1.6650231,1.1381297,0.15767843,0.4258283,-0.574727,-0.42768678,-1.470084,0.3102616,-0.86175704,-0.55145925,0.2890453,0.13138379,0.0115713095,0.3150046,0.16755804,0.057437673,0.08320239,-0.29629117,0.119332016,0.2802119,0.22769177,0.5658554,0.03706093,0.14155386,0.19452426,0.048136365,-0.16110824,-1.162437,0.1275148,0.21379717,-0.9812958,-0.1667783,0.1857076,1.3542138,0.5784777,0.20755151,1.0929345,0.092956305,1.9346118,-0.60454863,0.7023202,-0.4949803,2.2717268,0.14120431,-0.53430456,0.8489577,-0.25527355,-0.26075035
QualiSR-Set120/SUPIR/ava_images___251530.npy.gz,SUPIR,ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___251530.png,QualiSR-Set120,ava_images___251530,SUPIR/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___251530.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___251530.png,train,-2.485532,5.648758,2.7379909,-7.4341927,2.097158,-6.6010957,-1.6869981,2.551248,-7.3202395,3.4819727,-4.042303,2.2866333,-0.86534077,1.3523263,-1.7760816,0.023994654,-2.6790602,0.57758135,-1.1999495,-1.1508629,-0.3284517,0.35120118,-1.3472338,0.47635514,0.09915432,0.5202508,-1.886624,-1.9397844,1.1250541,-0.26211125,0.4412792,-0.5895581,-0.3813618,-1.9596152,0.6365163,0.1689183,0.3013628,0.1814901,-0.017354049,-0.2721932,-0.1250186,-0.3218512,-0.18816413,0.26968938,-0.43878525,0.19705483,-0.33147597,0.24903572,1.0288335,-0.1926249,-0.1541545,0.53851795,0.27141097,0.74353683,-0.15984966,-0.39772964,0.12557688,-2.999142,-1.6310759,-0.79733413,0.32126528,-0.19360448,-0.6930214,0.037097603,-0.057582706,-1.7478746,1.0679106,-0.37508097,0.7023373,-1.6144629,-0.2196786,-0.11452496,-1.0156455,0.17860335,0.29991692
QualiSR-Set120/PASD/ava_images___253900.npy.gz,PASD,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___253900.png,QualiSR-Set120,ava_images___253900,PASD/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,2.081984,3.4565651,-3.8355682,-1.6797081,5.438577,-1.089071,1.4166172,-2.0548499,-0.8573184,-3.0361865,1.3736554,-2.893204,-4.4274397,-5.534026,2.8830404,0.9513996,1.1136558,-0.43187708,0.35806936,-0.56152105,-1.3210416,-0.8604058,-1.2205052,0.29060924,0.1840165,1.3318298,-2.0921578,0.7547238,-0.35546184,0.020494819,-0.1640369,0.035981208,0.5078411,-1.1612861,-1.2494107,-0.44061458,-0.49552435,-0.8521795,0.8690108,-1.168126,-1.0502484,-1.7957823,-0.93853885,-0.5932734,0.45297337,-0.5289862,-0.01507251,0.062041074,-0.7823656,-0.5537553,-0.5650405,0.01413013,0.5250674,0.06887868,1.9244381,-0.64523464,0.18456498,0.39865357,0.10787273,-1.122123,-0.30008006,-0.60393876,-0.63601756,1.0142217,-0.17035894,-0.9559528,0.12949476,1.3288351,-2.5615537,-0.21770476,0.87007034,-0.70069903,-0.5403506,0.2613838,-0.00013699383
QualiSR-Set120/RealESRGAN/ava_images___253900.npy.gz,RealESRGAN,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___253900.png,QualiSR-Set120,ava_images___253900,RealESRGAN/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,1.6646119,3.588621,-4.614938,-0.86184597,6.272149,-1.5283084,1.1505512,-1.3762654,-0.8185234,-3.3628347,0.7925127,-2.2583861,-3.7442403,-5.0757833,3.010073,1.2182755,1.4479816,-0.46716344,0.6495888,-0.8129341,-0.6094901,0.0058210194,-0.6895946,-0.06423959,1.1314563,0.5921885,-2.3142147,1.1224159,0.0894237,0.48845622,0.012409054,0.20722474,0.48808065,-0.82734805,-1.8725975,0.5726113,-0.3908142,-0.9201751,-0.072671875,-1.2230172,-1.1211402,-2.171566,-0.53754073,-1.0682049,0.045311928,0.5286581,0.62926555,0.102079995,-0.0040340424,0.24465844,0.66142184,-0.5571734,0.55610853,-0.2738226,-2.7921667,0.74116653,0.6174569,-0.8703941,1.1887546,2.7883718,-0.8344057,-0.5858653,-0.12909083,0.24107651,-0.09665632,0.225909,0.21088398,-1.6853223,0.43823075,-0.5177034,0.1507588,-0.3447879,0.05977851,0.35912287,0.102173515
QualiSR-Set120/SUPIR/ava_images___253900.npy.gz,SUPIR,ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___253900.png,QualiSR-Set120,ava_images___253900,SUPIR/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___253900.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___253900.png,train,1.5972861,4.0226574,-4.063879,-1.4692882,6.117708,-1.5829856,1.0335683,-1.5080926,-0.52786404,-2.150792,0.9091773,-2.248354,-3.9997077,-5.042387,2.8958526,0.9747637,1.0927913,-0.4084813,-0.2718432,-1.0311736,-1.190015,-0.059951246,-0.13478611,-0.107656635,0.7649647,1.3170571,-2.2208366,1.4045908,-0.4633283,0.30793548,-0.26011673,0.12674022,0.3647181,-1.3202932,-1.4548362,0.2438683,-0.36376476,-0.30236778,0.90625536,-0.99923027,-1.3875407,-2.3764277,-1.5092603,-0.6068577,-0.3249601,-0.32428673,-0.09176017,0.23654011,-0.16026226,-0.7492368,-0.040003352,-0.61983067,-0.6800093,1.0349866,1.1110691,-0.23336673,-0.7477904,-0.076346695,-0.86789495,-1.4688449,0.948327,0.5943344,1.0506257,-1.0660117,0.6278627,0.56926084,-0.8658771,0.14143294,1.6581436,0.9497226,-0.8060874,0.66751266,0.851234,-0.49578744,-0.0438587
QualiSR-Set120/PASD/ava_images___273810.npy.gz,PASD,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___273810.png,QualiSR-Set120,ava_images___273810,PASD/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-3.395878,-3.8094409,-3.263677,0.35101908,-2.2811532,0.7640691,2.082714,1.1875454,0.46006665,4.540043,0.4902475,1.7525421,-1.8367321,-1.3680302,-2.5116072,5.0093913,0.6769627,-2.9538167,0.96536815,0.5816788,0.46940297,-0.6320665,-1.2956036,-0.81816554,0.63284504,0.5613948,0.8479811,0.49420378,-0.29262894,0.28215927,-0.0639666,-0.25667524,-0.24236348,0.07102674,-0.37348714,-0.1536789,-0.046632953,0.23741147,0.109264925,-0.78970796,0.9194875,-0.17540249,0.31901735,1.3111446,0.14203614,-0.62216175,-0.13341232,-0.13562363,-0.7864808,-0.9614625,-0.12864691,0.27185988,1.5666084,1.4568747,0.6582464,2.5258625,0.52092075,-0.27173394,-0.16107297,0.43168646,0.18632434,-0.7308451,0.28485525,0.1387089,-0.31066298,0.2562235,0.49810743,0.3685449,0.07660797,0.2804984,0.39296994,0.20234807,0.46919858,-0.37098715,-0.04155752
QualiSR-Set120/RealESRGAN/ava_images___273810.npy.gz,RealESRGAN,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___273810.png,QualiSR-Set120,ava_images___273810,RealESRGAN/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-3.4904585,-4.350708,-3.694599,0.56638646,-2.1011949,0.39916325,2.199962,1.9802989,0.1985721,4.885102,0.677044,1.874122,-1.6553562,-1.7421982,-2.061341,5.495013,0.56161696,-3.037567,0.9780978,0.47369844,0.8553736,-0.55240744,-1.4571047,-1.0173842,1.0464381,0.67044485,0.7529236,0.38754717,-0.46640396,0.009157538,-0.25038785,-0.43013692,-0.17598954,0.06966722,-0.019969732,0.068523765,-0.16904208,0.31036124,-0.028375916,-0.35308218,0.3883398,-0.07824638,0.14200759,0.41781855,-0.27320045,-0.46506536,-0.21330933,-0.039117992,-0.27600875,-0.2419047,-0.39612,-0.08807367,0.88652295,0.6723979,-0.22968118,1.3359168,-0.22589773,0.039138734,-0.33965194,0.093679026,0.19086209,0.043790087,0.44634256,-0.35910332,0.27983987,0.34761226,-0.14257228,0.30611545,-0.44436505,-0.8644058,-0.47375268,-0.50438076,-0.20545939,0.6862165,0.2753707
QualiSR-Set120/SUPIR/ava_images___273810.npy.gz,SUPIR,ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___273810.png,QualiSR-Set120,ava_images___273810,SUPIR/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___273810.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___273810.png,train,-3.489709,-4.430709,-3.6075604,0.5834434,-2.283581,0.37219596,2.3189824,1.9490536,0.6862626,5.340821,0.47096795,1.9309555,-2.1083665,-1.7016588,-2.7130945,6.1980243,0.78316027,-3.505075,1.1337981,0.30006653,0.61322105,-0.7509166,-1.4416844,-1.1853906,1.0418568,0.9098001,0.84089106,0.6839342,-0.37985736,-0.17731065,-0.07398251,-0.6781651,0.15947333,0.08866173,-0.16130862,-0.07437593,0.069446675,0.15413246,-0.21977669,-0.37468192,0.38670635,-0.2865284,0.16205373,0.75985616,0.4333426,-0.2861422,-0.056860045,0.08769676,-0.5720579,-0.42502686,-0.15161039,0.057079107,0.34820196,0.7099482,0.07528016,1.3776752,0.1170392,-0.24415678,-0.20055792,0.050873764,0.039717153,0.14349273,-0.16067141,-0.55746424,-0.0038092136,0.06833203,-0.051194035,0.29165214,0.022733271,-0.00029307604,-0.18587996,0.1427,-0.15610689,-0.619326,0.42254534
QualiSR-Set120/PASD/ava_images___295451.npy.gz,PASD,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___295451.png,QualiSR-Set120,ava_images___295451,PASD/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.4916377,-2.7799945,-1.650007,-0.44182965,-0.5405417,0.6390773,1.0571965,-0.4250937,-0.56031156,0.3178031,1.275503,0.7941446,0.21121013,1.3984609,-0.26499435,1.3488739,-1.0862339,0.49113727,-1.5292958,-1.1571484,-3.1204827,-1.3122954,3.9623325,4.419633,-2.6609695,-0.8852528,-2.7248693,1.0997397,-0.9109371,-1.1706297,0.66677976,0.39676744,-0.020660073,0.3313653,-0.04661122,0.04927218,-0.4186744,-0.24499935,-0.08572839,-0.29726532,0.21322918,-0.34311756,0.44397348,0.42804813,-0.19256753,0.18056121,-0.15063359,0.1593058,0.034412026,0.23115715,0.13407613,-0.024561062,-0.41787136,-0.062667176,0.4616332,-1.1307544,0.034543037,0.1847009,-2.07706,2.0685532,0.3742853,-0.016320363,2.2762408,-0.14705235,-1.2476411,-0.26655298,0.93808705,0.5133182,-0.9287878,-0.33846605,-0.18611978,0.01721488,0.52758044,-0.2172949,-0.19979963
QualiSR-Set120/RealESRGAN/ava_images___295451.npy.gz,RealESRGAN,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/RealESRGAN/ava_images___295451.png,QualiSR-Set120,ava_images___295451,RealESRGAN/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.490908,-3.601218,-2.606171,-0.13363814,0.14596808,-0.19649434,1.0957745,-0.021690965,-0.55614436,0.25236392,1.3920766,0.8937194,0.5659374,1.1893538,-0.5212468,1.8780363,-1.1278309,0.48227793,-1.6051527,-1.3685697,-2.787832,-1.3078029,3.8087943,4.714832,-2.1511114,-0.756439,-3.0619311,0.90876377,-1.2093234,-1.0891871,0.5839821,-0.07960358,-0.21644804,0.45741484,0.6992485,1.3279412,-0.91890895,0.26421437,-0.44988817,-1.0929875,-0.8418002,-0.17335173,-1.3410599,1.5673182,0.0472607,2.8433332,0.5387616,-2.1965845,3.6767406,0.3671701,-0.7674104,1.1147213,0.38554415,1.0379263,1.1713486,0.5087985,-0.03961414,0.50051683,1.5152326,-0.13378394,0.12713322,-0.23555441,-0.9333823,0.4064684,0.42963076,0.47555375,-0.45484233,-0.24875942,0.26757282,-0.20159802,0.19557717,0.2804894,-0.3481182,-0.5090844,-0.2140117
QualiSR-Set120/SUPIR/ava_images___295451.npy.gz,SUPIR,ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/SUPIR/ava_images___295451.png,QualiSR-Set120,ava_images___295451,SUPIR/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___295451.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___295451.png,train,-2.3924897,-2.1827722,-1.126121,-0.40656415,-0.67935365,0.98429906,0.6919639,-0.6736495,-0.514908,-0.029344331,1.2868686,0.68878245,0.21819139,1.2269102,-0.19200604,0.9249883,-1.1924686,0.5667788,-1.2491112,-1.1624168,-2.772816,-1.2651713,3.5257454,3.9160335,-2.3716645,-0.46575063,-2.2693644,1.0426018,-0.95591426,-0.9058803,0.5696836,0.09458047,0.2519641,0.20480794,-0.0061558336,-0.08696705,-0.28461096,-0.047076315,-0.13870272,-0.31621674,0.2511204,-0.19990301,0.23514543,0.35230047,0.11096513,-0.014909342,0.052783817,0.114217356,-0.36074,0.16057837,0.18243904,-0.24078143,-0.2348097,0.024258748,0.22489935,-0.39129412,0.18372805,0.031841874,-0.78311664,0.9536589,0.094015464,0.28505957,1.0553814,0.06161064,-0.7988975,-0.111764625,0.33421052,0.15879525,-0.3780931,-0.010840833,-0.003553331,-0.17700124,0.46734637,-0.015300691,-0.043654107
QualiSR-Set120/PASD/ava_images___308473.npy.gz,PASD,ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/sr/PASD/ava_images___308473.png,QualiSR-Set120,ava_images___308473,PASD/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/hr/ava_images___308473.png,../../../mnt/ssd2/29o_rya/datasets/iqa/QualiSR-Set120/lr/ava_images___308473.png,train,3.173234,0.8338438,-3.2052763,-1.8372667,6.0649343,2.396676,-1.359128,-2.9931808,-0.14859208,2.0031173,3.4533486,-1.1490986,0.6175972,0.5719606,-2.0082445,-0.11884493,-0.35549784,-0.57319844,-5.4889,-1.2206563,4.267125,-0.33112714,0.6726877,-1.5933808,-1.258744,0.16108604,-0.08337444,-0.5810764,-1.2058829,-0.98654395,-0.12011485,-0.026385903,1.0676228,-1.2305923,-3.4806485,1.2413375,1.181511,0.7975935,-1.2041266,1.8344291,0.52597624,0.5583302,0.06641115,0.428363,-0.37379718,0.52749485,-0.54740584,-0.23526442,-0.08766866,-0.06767765,-0.48313725,-0.017151937,-0.24162821,0.3672837,0.15422584,-0.27590442,-0.39553565,0.051610947,-0.0017630905,0.08856982,-0.12325163,0.29164398,-0.54938996,1.1962023,0.014335513,-0.12525348,-0.1769261,0.19318454,-0.113407075,-0.21541326,-1.5913421,1.0607643,1.3424039,0.37921107,0.6034934
